,,,,,,,,,,,,,,,,,,,,,,,,,,,Class
1.935629046,1.973435402,-0.824202445,-0.824198058,-0.267948002,-0.14559725,-0.060884031,-0.297620645,-1.106254473,-0.331374313,1.610480556,-0.816812013,0.816812013,4.016666824,-0.743765299,0.872033753,-0.615982163,-0.3555069,-1.240268276,0.421847615,0.87957726,0.271648541,-0.02800211,0.68830643,1.023847235,-0.284303619,1.206296564,1
1.91450326,1.941282833,-0.820208257,-0.820217984,-0.329281557,-0.225276094,-0.128882071,-0.35573771,0.854268944,0.524653025,1.610480556,-0.816812013,0.816812013,4.016666824,-0.680704708,1.030126166,0.080546741,-0.404691813,-1.015010573,0.64381029,0.87957726,-0.265027817,-0.273220451,0.061910413,0.647101301,0.744151376,0.348442827,1
-0.630193761,-0.731399525,-0.814278398,-0.814277457,-0.307418177,-0.248515757,-0.086676391,-0.374769766,-2.413270085,-2.364439239,1.610480556,-0.816812013,0.816812013,4.016666824,-0.148526705,-0.123875596,-1.223600334,-0.455572758,-1.287539509,0.796196203,0.87957726,-0.010252314,-0.611044533,0.571214835,1.352876011,-3.373701759,0.618878861,1
1.950993255,1.977454474,-0.811052279,-0.81104967,-0.303935514,-0.202036431,-0.070263071,-0.337121432,0.10740288,-0.598882855,1.610480556,-0.816812013,0.816812013,4.016666824,-0.751772993,1.065824453,-0.976421114,-0.414868002,-1.300693244,0.473923473,0.87957726,0.021309427,-0.331358584,0.631521408,1.219108244,-0.375049648,1.065481287,1
1.949072728,1.969416331,-0.809291861,-0.809307295,-0.342631763,-0.308274891,-0.154674432,-0.381941435,-0.234910733,-1.454910193,1.610480556,-0.816812013,0.816812013,4.016666824,-0.736091259,-0.124604133,0.498537869,-0.445396569,0.08661469,0.796196203,0.87957726,-0.510170017,-0.532558053,-0.380264429,0.420894018,-1.293937215,-0.717393307,1
-0.6109885,-0.709294633,-0.806082648,-0.806093595,-0.327733707,-0.27175542,-0.135916351,-0.366315629,-0.577224345,-1.18740165,1.610480556,-0.816812013,0.816812013,4.016666824,-0.108821888,-0.589410398,-0.334861917,-0.445396569,-0.865386843,0.796196203,0.87957726,-0.242592362,-0.532558053,-0.011822077,0.871911011,-0.942380377,-0.262542287,1
-0.605226922,-0.679151599,-0.803290436,-0.803276043,-0.205260078,-0.069238357,-0.006954551,-0.234207788,0.014044622,-0.705886273,1.610480556,-0.816812013,0.816812013,4.016666824,-0.097144001,0.655658423,-0.840657006,-0.324978333,-1.425653721,0.262632081,0.87957726,0.542902062,0.092426881,0.972451637,1.145635799,-0.396559817,1.221026196,1
-0.6109885,-0.697237419,-0.799215102,-0.799226094,-0.328507632,-0.275075372,-0.131226831,-0.364787209,0.169641719,-1.080398233,1.610480556,-0.816812013,0.816812013,4.016666824,-0.108821888,1.094237375,0.550556182,-0.386035467,0.041809782,0.479899392,0.87957726,-0.253619959,-0.166910721,-0.011822077,0.392742891,-0.632499493,0.420323428,1
-0.614829552,-0.689199277,-0.785762329,-0.785764394,-0.283233021,-0.128997491,-0.056194511,-0.30689072,0.262999977,-0.170869187,1.610480556,-0.816812013,0.816812013,4.016666824,-0.116829582,1.084037865,0.053984198,-0.324978333,-1.158057435,-0.506127106,0.87957726,0.178864627,0.092426881,0.461166343,0.661476345,0.156654863,1.190388562,1
-0.624432183,-0.71532324,-0.779590722,-0.779583811,-0.260208752,-0.192076576,-0.058539271,-0.283923421,0.294119396,-0.331374313,1.610480556,-0.816812013,0.816812013,4.016666824,-0.136515163,-0.118047305,-1.070127863,-0.404691813,-1.291650051,0.72277778,0.87957726,0.313350601,-0.273220451,0.776125127,1.269820203,-0.017443074,1.171534634,1
1.922185364,1.993530759,-0.739964973,-0.739941981,-0.062664399,0.212957551,0.10559393,-0.151362714,-1.72864286,-1.026896524,1.610480556,-0.816812013,0.816812013,4.016666824,-0.783470115,0.767853038,-0.47542204,-0.184207719,-1.62213763,-0.604302904,0.87957726,0.891729019,0.506868718,1.169218341,0.94797895,-1.531893468,1.221320789,1
-0.587942187,-0.644989494,-0.652645642,-0.652592795,0.077222542,-0.016119127,0.13373105,0.022344321,-0.079313636,-0.759387981,-0.73427739,-0.816812013,0.816812013,4.016666824,0.200141642,0.539092588,-1.262337375,-0.165551373,-1.280140533,0.796196203,0.87957726,1.100239319,0.351764483,1.63494356,1.373839616,-0.852306541,1.221320789,1
-0.532246932,-0.558579462,-0.649999943,-0.649845681,0.573888903,0.976546478,0.663646812,0.675214097,0.356358235,0.150141065,-0.73427739,-0.816812013,0.816812013,4.016666824,0.343279174,1.862114811,-1.575554028,0.010835902,-2.043879242,0.259644122,0.87957726,1.513710807,0.679206756,2.425311831,1.543145685,0.127750572,1.221320789,1
-0.472710624,-0.46815036,-0.643711689,-0.643575501,0.814192612,0.46195394,0.515926931,0.877621471,0.076283461,0.150141065,-0.73427739,-0.816812013,0.816812013,4.016666824,0.49609267,1.69527996,-1.33722899,0.185527146,-1.527184109,0.584904811,0.87957726,1.639070494,0.918611284,2.324507413,1.414369253,-0.194229783,1.221320789,1
1.201988094,1.189716516,-0.895357373,-0.89536886,-0.342825245,-0.27175542,-0.128882071,-0.375470536,0.698671847,-0.170869187,-0.450693095,-0.816812013,0.816812013,0.749050797,-0.225934414,1.29531344,-0.020538492,-0.408083876,-0.728505794,0.033839786,0.87957726,-0.514606407,-0.460508295,-0.091497185,0.701806328,0.170098719,-0.267550362,1
1.265365454,1.258040726,-0.881286426,-0.881287298,-0.312448689,-0.178796768,-0.074952591,-0.333601966,1.040985459,0.578154733,-0.436859715,-0.816812013,0.816812013,0.749050797,-0.380082525,0.81083669,-0.87607373,-0.396211656,-1.517318808,0.042803663,0.87957726,-0.059306105,-0.393649442,0.484276526,1.164802524,0.825486706,0.839823333,1
1.253842297,1.266078869,-0.855084709,-0.855080683,-0.277235102,-0.158877057,-0.053849751,-0.295994624,0.854268944,0.096639356,-0.436859715,-0.816812013,0.816812013,0.749050797,-0.399434453,1.52407389,-0.369540792,-0.274097388,-0.968150394,0.155919257,0.87957726,0.217144329,0.092426881,0.669818284,0.890678429,0.389233574,1.215134343,1
1.954834307,1.975444938,0.789308672,0.789282158,-0.349597088,-0.261795565,-0.149984912,-0.38306579,0.729791266,-0.170869187,1.596647176,-0.816812013,0.816812013,-0.158620321,-0.755443186,0.966743494,0.661233445,-0.445396569,-1.015010573,0.122198004,0.87957726,-0.700808006,-0.532558053,-0.438370033,0.332846876,0.239334578,-0.769830795,1
1.92410589,1.955349582,0.82584411,0.825817356,-0.347275313,-0.255155661,-0.147640152,-0.382505564,0.387477654,-0.759387981,1.610480556,-0.816812013,0.816812013,-0.158620321,-0.708397983,1.763762388,1.173669169,-0.386035467,-0.395551889,-0.057506392,-1.193597557,-0.629699022,-0.166910721,-0.438370033,-0.38810149,-0.345473164,-0.321460813,1
1.966357463,2.017645186,0.832172937,0.832232922,-0.091493105,0.422114518,0.28379569,-0.084664632,0.605313589,-0.170869187,1.610480556,-0.816812013,0.816812013,-0.158620321,-0.830848972,2.012193323,-1.519846472,-0.294449766,-2.045112404,0.08463509,0.87957726,0.836844545,0.198736611,1.820485318,1.513197678,0.182198189,1.221320789,1
1.937549572,1.953340046,0.850730021,0.850702539,-0.349597088,-0.304954939,-0.159363952,-0.384617635,0.449716492,-0.331374313,1.596647176,-0.816812013,0.816812013,-0.158620321,-0.712068176,0.042230718,0.353919579,-0.465748947,-0.45433264,0.796196203,0.87957726,-0.700808006,-0.697005916,-0.499997188,0.499158145,-0.240611086,-0.940989113,1
2.000926932,2.027692864,0.887415354,0.887392139,-0.339923026,-0.265115517,-0.135916351,-0.372741632,0.57419417,-0.224370895,1.610480556,-0.816812013,0.816812013,-0.158620321,-0.850534553,1.167819558,0.139943539,-0.425044191,-0.711241517,0.454715165,0.87957726,-0.450849154,-0.393649442,-0.091497185,0.614957107,0.048431821,-0.154721385,1
1.278809136,1.262059798,4.557171475,4.557126936,-0.333344664,-0.278395324,-0.128882071,-0.368119282,0.325238815,-0.705886273,-0.672027179,-0.816812013,0.816812013,-0.703222992,-0.538568138,-0.676106238,-0.91997571,-0.453876726,-1.188475446,0.796196203,0.87957726,-0.32878507,-0.792103292,0.096685736,1.188561277,-0.395215432,-0.496154243,1
1.447815429,1.450956145,4.574188475,4.574139879,-0.322122751,-0.28835518,-0.140605871,-0.35356708,0.511955331,-0.170869187,-0.672027179,-0.816812013,0.816812013,-0.703222992,-0.999010548,-1.028717888,0.529527502,-0.379251341,-0.043278438,0.424835574,0.87957726,-0.168061021,-0.331358584,-0.178435494,0.404123134,-0.064496571,-0.189188722,1
1.344107022,1.372584256,4.610048823,4.610144813,0.206661496,0.395554903,0.471376491,0.265257765,0.511955331,-0.170869187,-0.672027179,-0.816812013,0.816812013,-0.703222992,-0.807826852,1.679980694,-1.707628894,-0.192687877,-1.975644244,0.706130579,0.87957726,1.241189746,0.29362635,2.290612477,1.61482125,0.2279073,1.221320789,1
-1.094961065,-1.225745284,-0.867549078,-0.867538771,-0.30490292,-0.331514554,-0.049160231,-0.3605943,-2.039837053,-1.668917027,1.575897106,1.223641163,-1.223641163,0.022913903,-1.102776917,-1.070244466,-1.689182684,-0.496277514,-0.11192449,0.796196203,0.87957726,0.012690157,-1.018634376,0.856460527,1.60483858,-2.275338713,0.35669142,1
1.524636471,1.527318498,1.318627631,1.318609469,-0.298131077,-0.328194602,-0.105434471,-0.349259003,-1.230732151,-1.18740165,-0.499109926,-0.816812013,0.816812013,-0.521688769,-1.063405755,-1.078986904,-0.809298448,-0.406387845,1.600938372,0.683934312,0.87957726,0.070236464,-0.460508295,0.363003088,1.128665262,-1.76447218,0.534919961,1
1.524636471,1.519280355,1.422434822,1.422405834,-0.344179613,-0.341474409,-0.149984912,-0.384293602,-1.26185157,-1.133899941,-0.499109926,-0.816812013,0.816812013,-0.521688769,-1.044053827,-0.631665513,-0.358104142,-0.455572758,1.600938372,0.796196203,0.87957726,-0.54718218,-0.792103292,-0.274177682,0.884489174,-1.527860312,-0.857913992,1
1.538080153,1.527318498,1.498246631,1.498222779,-0.346888351,-0.348114313,-0.126537311,-0.388055117,-1.26185157,-1.882923861,-0.499109926,-0.816812013,0.816812013,-0.521688769,-1.063405755,0.038588036,-1.342393928,-0.492885451,1.013541917,0.796196203,0.87957726,-0.618671426,-1.157542987,0.130140478,1.4171644,-1.932520381,-0.845541101,1
-1.096881592,-1.215697606,-0.797331837,-0.79722056,0.007762775,-0.099117924,0.382275611,-0.053819038,-2.288792407,-0.170869187,-0.73427739,-0.816812013,0.816812013,-0.158620321,-1.106780764,-0.210571436,-1.907585815,-0.402995782,-1.858082742,0.726619441,0.87957726,1.006568126,-0.460508295,2.158114092,1.723033383,-0.986072909,1.221320789,1
-1.096881592,-1.231773891,-0.768480478,-0.768473077,-0.337794732,-0.344794361,-0.058539271,-0.37481271,-0.732821442,-0.491879438,-0.73427739,-0.816812013,0.816812013,-0.158620321,-1.106780764,0.550020635,-1.787685447,-0.50306164,0.059485113,0.796196203,0.87957726,-0.408259816,-1.321990851,0.792632401,1.658146034,-0.766265861,-0.311739256,1
-1.096881592,-1.215697606,-0.682876484,-0.682873027,-0.316124833,-0.294995083,-0.063228791,-0.349346844,-1.199612731,-0.170869187,-0.73427739,-0.816812013,0.816812013,-0.158620321,-1.106780764,1.465790973,-1.183387595,-0.402995782,-0.1863253,0.491424377,0.87957726,-0.098092823,-0.460508295,0.68830643,1.331113792,-0.316568873,0.996252019,1
-1.096881592,-1.175506894,-0.608967662,-0.608864386,0.276895189,0.017080391,0.408067971,0.234304811,-2.63110602,0.203642773,-0.73427739,-0.816812013,0.816812013,-0.158620321,-1.106780764,1.076023964,-1.576291876,-0.151983121,-1.350019748,0.347575489,0.87957726,1.304820245,0.379587733,2.109472659,1.543744645,-0.684930532,1.221320789,1
-1.096881592,-1.217707142,-0.566191868,-0.566185234,-0.306644252,-0.328194602,-0.056194511,-0.349950013,-1.510806925,-0.705886273,-0.73427739,-0.816812013,0.816812013,-0.158620321,-1.106780764,1.088409084,-1.355306276,-0.414868002,1.284837691,0.796196203,0.87957726,-0.003027337,-0.532558053,0.808919578,1.424152269,-1.24486714,1.03661121,1
-1.096881592,-1.207659463,-0.428836428,-0.428841404,-0.318640089,-0.218636191,-0.051504991,-0.340601858,1.134343717,0.578154733,-0.73427739,-0.816812013,0.816812013,-0.158620321,-1.106780764,1.621697777,-0.537770231,-0.352114837,-0.990347321,-0.673452814,0.87957726,-0.126358961,-0.218404497,0.437615965,0.981720372,0.926987819,1.001554687,1
2.177615329,2.200512926,-0.710434579,-0.71045179,-0.34669487,-0.341474409,-0.159363952,-0.386405672,-0.452746668,-1.882923861,1.769564429,-0.816812013,0.816812013,-0.521688769,-1.099106724,-1.924817741,-0.138225314,-0.486101325,1.144257153,0.796196203,0.87957726,-0.613221004,-0.898205385,-0.499997188,0.765495758,-1.535926625,-1.050577572,1
-0.998934763,-1.11321129,-0.55756165,-0.557568033,-0.308966026,-0.175476817,-0.093710671,-0.334833681,0.792030105,-0.170869187,-0.73427739,-0.816812013,0.816812013,-0.158620321,-0.855205708,-0.355550193,-0.7735128,-0.402995782,-1.604051245,0.101282291,0.87957726,-0.024829022,-0.460508295,0.336811546,1.109298883,0.309914823,0.488374326,1
2.114237969,2.19850339,-0.864748977,-0.864632748,0.66347072,0.442034229,0.731644852,0.496267879,-2.039837053,-0.545381147,1.769564429,-0.816812013,0.816812013,-0.521688769,-1.095102877,0.389742612,-1.515419382,-0.170639467,-1.83835214,-0.77077491,0.87957726,1.563905383,0.553171588,2.189147767,1.510801837,-1.295953793,1.221320789,1
-1.021981075,-1.149382931,-0.290390587,-0.290411689,-0.356368932,-0.328194602,-0.164053472,-0.39208796,0.076283461,-0.224370895,1.582813796,1.223641163,-1.223641163,-0.340154545,-0.952632653,0.104884854,-0.119041255,-0.496277514,-0.296076772,0.796196203,0.87957726,-0.984103154,-1.018634376,-0.636897513,0.755113782,-0.33740685,-1.145730991,1
-1.093040539,-1.211678535,0.551657297,0.551636854,-0.327733707,-0.294995083,-0.138261111,-0.367439984,-0.234910733,-1.080398233,1.568980416,1.223641163,-1.223641163,-0.340154545,-1.09877307,-0.402176527,-0.10723568,-0.43522038,-0.1863253,0.796196203,0.87957726,-0.242592362,-0.460508295,-0.050779243,0.748724873,-1.092951565,-0.203918354,1
2.06046324,2.096017075,-0.05408263,-0.054085,-0.275880733,-0.138957346,-0.067918311,-0.321667403,-0.141552475,-1.56191361,1.610480556,1.223641163,-1.223641163,-0.158620321,-0.984663429,0.174824355,-0.825900037,-0.396211656,-1.511152995,0.400931902,0.87957726,0.225383338,-0.218404497,0.631521408,1.137649664,-1.179664438,1.138245667,1
2.054701661,2.106064753,-0.024828358,-0.024832611,-0.240280184,-0.208676335,-0.081986871,-0.293375032,-0.35938841,-1.18740165,1.582813796,1.223641163,-1.223641163,-0.158620321,-1.019697091,0.136940459,-0.100595045,-0.314802144,-0.412405112,0.618199212,0.87957726,0.407909071,0.129178487,0.571214835,0.745131113,-1.327546855,1.211010046,1
2.123840599,2.146255465,0.110196388,0.110173215,-0.348436201,-0.328194602,-0.161708712,-0.391779543,-1.324090409,-2.471442656,1.610480556,1.223641163,-1.223641163,-0.158620321,-1.083091336,-1.109585435,0.266115618,-0.475925136,0.336124591,0.796196203,0.87957726,-0.664049351,-0.792103292,-0.566026284,0.54667565,-2.673949047,-1.029661495,1
1.555364888,1.665976455,1.051076761,1.051152774,0.981166928,0.528352977,0.548753571,0.867746275,-0.514985506,-0.331374313,1.568980416,1.223641163,-1.223641163,-0.158620321,-0.1608719,0.442925774,-0.894151016,0.097333508,-1.50868667,-0.765652695,0.87957726,1.71182728,1.004572667,1.980715923,1.17458554,-0.932297485,1.221320789,1
-0.728140589,-0.803742806,-0.206906533,-0.206922549,-0.319220533,-0.241875854,-0.135916351,-0.342661224,0.885388363,0.524653025,1.333812952,1.223641163,-1.223641163,-0.176773744,-0.331369053,1.29531344,1.157805429,-0.299537861,0.230894715,0.454715165,-1.193597557,-0.133076922,0.164684275,-0.091497185,-0.396686586,0.783138559,0.861328595,1
1.866490108,1.897073049,-0.190322313,-0.190348581,-0.356562413,-0.301634987,-0.173432512,-0.391316918,0.54307475,-0.170869187,1.333812952,1.223641163,-1.223641163,-0.176773744,-0.743097991,0.356958471,-1.134689599,-0.370771183,1.209614772,-1.100730963,-1.193597557,-0.994750489,-0.118323853,-1.550079901,-1.637332709,0.17749284,-1.133358101,1
0.502916611,0.478340911,-0.774346096,-0.774367396,-0.350951457,-0.291675132,-0.166398232,-0.383635776,0.57419417,0.685158151,1.610480556,1.223641163,-1.223641163,1.166579512,2.178375737,0.647644521,-0.98306175,-0.335154522,1.42952877,-0.982493154,-1.193597557,-0.746946455,0.054014186,-1.228518207,-1.555075515,0.579464138,-0.897978589,1
-0.123174883,-0.194853518,-0.4590977,-0.459117692,-0.343018726,-0.311594843,-0.154674432,-0.372415647,1.072104879,0.578154733,-0.685860559,-0.816812013,0.816812013,1.83825614,1.380942867,-0.575568206,1.32013208,-0.391123561,0.687575934,-0.2081849,-1.193597557,-0.51916955,-0.393649442,-0.636897513,-0.308839097,0.899427914,-0.812252134,1
0.40112873,0.373845059,1.181100883,1.181067283,-0.347275313,-0.27175542,-0.152329672,-0.377090701,1.258821395,0.685158151,-0.561360137,-0.816812013,0.816812013,-0.703222992,1.672890048,0.511408202,-0.87607373,-0.270705325,0.778829967,-1.575389606,-1.193597557,-0.629699022,0.092426881,-1.100861956,-1.497375687,1.12595689,-0.769830795,1
-1.02966318,-1.137325717,1.199910984,1.199885713,-0.317672683,-0.301634987,-0.140605871,-0.349134075,0.076283461,-0.170869187,-0.561360137,-0.816812013,0.816812013,-0.703222992,-0.937284573,-0.427675303,0.621020706,-0.357202931,0.817880117,0.796196203,0.87957726,-0.115331365,-0.218404497,-0.091497185,0.354609095,-0.118271995,0.171981842,1
0.852452352,0.836038249,1.313882843,1.313846679,-0.355788488,-0.298315035,-0.168742992,-0.387978988,1.47665733,0.685158151,-0.589026897,-0.816812013,0.816812013,-0.703222992,0.544472488,0.050244619,-1.134689599,-0.331762459,1.04026044,-1.532277625,-1.193597557,-0.953175183,-0.118323853,-1.550079901,-1.637332709,1.37265165,-1.133358101,1
1.104041265,1.215840479,1.322728324,1.322807621,0.297597682,0.485193603,0.579235451,0.357445138,0.231880557,0.685158151,-0.644360418,-0.816812013,0.816812013,-0.703222992,-0.408109455,2.721787841,-0.752853044,0.390746956,-1.283017913,-0.755835115,0.87957726,1.322312294,1.143688915,2.02253435,1.098118294,0.119684258,1.221320789,1
1.261524402,1.304260045,1.332663641,1.332634116,-0.313996539,-0.185436672,-0.133571591,-0.339362335,0.854268944,0.203642773,-0.616693658,-0.816812013,0.816812013,-0.703222992,-0.604965268,1.290213685,-0.497557492,-0.08244583,0.352977813,-0.681136138,-1.193597557,-0.075277106,0.530331607,-0.380264429,-1.292531316,0.450403119,0.977398091,1
-0.317148014,-0.403845221,1.338270607,1.338238791,-0.349210126,-0.32487465,-0.164053472,-0.379768852,1.258821395,0.685158151,-0.616693658,-0.816812013,0.816812013,-0.703222992,0.870786023,-0.266668744,1.015769608,-0.430132285,0.720049216,0.796196203,0.87957726,-0.688259361,-0.611044533,-0.636897513,0.140979975,1.099069178,-0.96750245,1
1.382517543,1.380622398,1.350079045,1.350047715,-0.341083913,-0.318234746,-0.159363952,-0.375898025,0.325238815,-0.652384564,-0.78269422,-0.816812013,0.816812013,-0.703222992,-0.903585527,-0.601795518,1.583543964,-0.38942753,1.087120619,0.511486388,-0.157010149,-0.475439426,-0.393649442,-0.566026284,-0.166286581,-0.330684922,-0.75244983,1
1.390199647,1.386651005,1.358808443,1.358782126,-0.339729545,-0.28835518,-0.135916351,-0.388412334,-1.977598214,-2.738951199,-0.76886084,-0.816812013,0.816812013,-0.703222992,-0.908923989,0.90554643,-0.020538492,-0.402995782,-0.3721218,0.454715165,0.87957726,-0.446793027,-0.460508295,-0.091497185,0.701806328,-3.049704827,-0.267550362,1
-0.852974783,-0.968524726,-0.646295401,-0.646314161,-0.353273232,-0.328194602,-0.164053472,-0.387354347,0.54307475,0.203642773,-0.727360699,-0.816812013,0.816812013,-0.703222992,-0.480846009,0.03348828,0.448364177,-0.453876726,0.336124591,0.796196203,0.87957726,-0.836434766,-0.792103292,-0.636897513,0.448046878,0.240678964,-1.060888314,1
1.205829146,1.183687909,-0.600002152,-0.600019527,-0.349016645,-0.328194602,-0.157019192,-0.380426678,0.916507782,0.578154733,-0.727360699,-0.816812013,0.816812013,-0.703222992,-0.382418103,-0.854597672,-0.261077075,-0.465748947,0.020023909,0.796196203,0.87957726,-0.68217517,-0.898205385,-0.438370033,0.831980334,0.825486706,-1.022296679,1
-0.672445334,-0.749485345,-0.570329189,-0.570350703,-0.352499307,-0.251835709,-0.166398232,-0.384730851,1.103224298,0.524653025,-0.74119408,-0.816812013,0.816812013,-0.703222992,-0.016066098,1.83953018,-0.722232335,-0.263921199,0.230894715,-0.270932041,-1.193597557,-0.804999778,0.092426881,-0.988392397,-1.414120226,0.883295287,-0.663777449,1
1.305696501,1.286174225,-0.558237866,-0.55825777,-0.355401526,-0.331514554,-0.166398232,-0.38907016,0.916507782,0.524653025,-0.74119408,-0.816812013,0.816812013,-0.703222992,-0.642668161,-0.676106238,0.04623679,-0.477621167,-0.11192449,0.796196203,0.87957726,-0.933528316,-1.018634376,-0.713271166,0.665669066,0.604335272,-1.167236253,1
-1.052709492,-1.177516429,-0.426606602,-0.426627935,-0.354240638,-0.338154458,-0.168742992,-0.387557355,0.823149524,0.524653025,-0.75502746,-0.816812013,0.816812013,-0.703222992,-0.993004777,-0.368663849,0.912839754,-0.452180695,1.18988417,0.796196203,0.87957726,-0.878517088,-0.792103292,-0.796467826,0.196683269,0.636600527,-1.120396025,1
1.451656481,1.43487986,-0.123171152,-0.123180393,-0.346114426,-0.32487465,-0.110123991,-0.378097936,0.823149524,0.257144482,-0.727360699,-0.816812013,0.816812013,-0.703222992,-0.99834324,0.018189015,-1.59326239,-0.50306164,-1.041729096,0.796196203,0.87957726,-0.597250003,-1.321990851,0.336811546,1.552928701,0.469896711,-0.82079532,1
1.443974377,1.426841717,-0.093760223,-0.093775293,-0.34979057,-0.328194602,-0.133571591,-0.383155582,0.729791266,-0.224370895,-0.74119408,-0.816812013,0.816812013,-0.703222992,-0.988333623,-0.551526502,-1.396256863,-0.50306164,-0.92868919,0.796196203,0.87957726,-0.707145705,-1.321990851,0.025814507,1.446313794,0.281682725,-1.015226456,1
1.455497533,1.43487986,-0.08001555,-0.080026766,-0.352112345,-0.331514554,-0.117158271,-0.385164196,0.854268944,0.096639356,-0.74119408,-0.816812013,0.816812013,-0.703222992,-1.008019204,-1.178067863,-1.77034601,-0.528502112,-1.481968147,0.796196203,0.87957726,-0.789916055,-1.782735558,0.253614886,1.648762325,0.543837919,-1.120396025,1
-0.365161165,-0.387768936,0.535856361,0.535823625,-0.350564495,-0.225276094,-0.185156312,-0.382497756,-0.8261797,3.092735037,-0.589026897,-0.816812013,0.816812013,-0.703222992,0.743663879,-2.520760571,-1.938206524,-0.023084727,1.600938372,-1.338060285,-1.193597557,-0.733383779,0.639132971,-2.426065899,-2.072177777,0.795910222,-1.154863362,1
-0.906749512,-0.982591476,0.554131688,0.554099959,-0.351918863,-0.27175542,-0.178122032,-0.384069121,0.605313589,1.006168402,-0.575193517,-0.816812013,0.816812013,-0.703222992,-0.626652773,-0.285610692,-1.613922145,-0.19607994,1.600938372,-1.033288458,-1.193597557,-0.78243757,0.29362635,-1.763353879,-1.896682453,0.851702225,-1.050577572,1
1.576490674,1.601671315,-0.245095322,-0.24512123,-0.350564495,-0.294995083,-0.180466792,-0.381588122,1.196582556,0.578154733,1.18164577,1.223641163,-1.223641163,0.38598235,-0.226601722,-0.926722782,-1.303656887,-0.326674364,1.600938372,0.08463509,-1.193597557,-0.733383779,0.054014186,-1.550079901,-1.728773958,1.094363828,-1.067663944,1
1.472782267,1.471051501,-0.189900241,-0.189916932,-0.34205132,-0.265115517,-0.138261111,-0.370057624,1.258821395,0.685158151,1.18164577,1.223641163,-1.223641163,0.38598235,0.039654107,0.790437669,-0.093585485,-0.440308474,-0.968150394,0.440629072,0.87957726,-0.496860849,-0.532558053,-0.133975903,0.741138045,1.13536759,-0.438414087,1
0.068877723,-0.013995313,-0.81156226,-0.811584441,-0.362947294,-0.358074169,-0.182811552,-0.398752108,0.54307475,-0.331374313,1.624313936,1.223641163,-1.223641163,0.38598235,1.284516884,-2.289085974,0.845695549,-0.525110049,1.600938372,0.796196203,0.87957726,-1.568058748,-1.523190319,-1.550079901,0.233020185,0.094813124,-1.335154052,1
-0.977808976,-1.091106398,-0.69088402,-0.690906995,-0.359658113,-0.328194602,-0.180466792,-0.393731549,1.258821395,0.685158151,-0.672027179,-0.816812013,0.816812013,1.83825614,-0.803155697,0.344573351,-0.686815611,-0.404691813,1.600938372,0.08463509,-1.193597557,-1.201993249,-0.460508295,-1.550079901,-1.394953501,1.071509273,-1.222030482,1
-0.799200053,-0.86603841,-0.550787083,-0.550807599,-0.341470876,-0.205356383,-0.135916351,-0.369661367,1.196582556,0.578154733,-0.727360699,-0.816812013,0.816812013,-0.521688769,-0.34304694,1.597656073,-0.837336688,-0.165551373,0.121143243,-1.594171063,-1.193597557,-0.483931943,0.351764483,-0.796467826,-1.476611735,1.055376646,-0.009487218,1
0.351195052,0.30953992,-0.513557395,-0.513577592,-0.349016645,-0.278395324,-0.147640152,-0.385043172,0.200761138,-1.026896524,-0.73427739,1.223641163,-1.223641163,-0.521688769,1.758639105,1.231930767,0.353919579,-0.340242616,0.133063815,-0.911208987,-1.193597557,-0.68217517,-0.166910721,-0.713271166,-0.831731308,-0.554525127,-0.663777449,1
-0.03675121,-0.042128811,-0.247581546,-0.247590533,-0.207001409,-0.03935879,-0.051504991,-0.220492996,0.480835912,0.203642773,1.624313936,1.223641163,-1.223641163,0.022913903,1.067641836,0.456039431,0.763794374,-0.114670428,-0.659859742,-1.023044027,-1.193597557,0.536817871,0.659273682,0.309959714,-0.609916399,0.110273559,1.220731603,1
-0.086684888,0.116624502,-0.101270176,-0.101263219,0.008730181,0.26607678,0.077456809,0.065485598,0.760910686,6.249335843,1.610480556,1.223641163,-1.223641163,0.022913903,0.96754566,2.818683191,-0.507149522,0.938565128,0.701962831,-1.080668952,-1.193597557,1.00796242,1.745003323,0.901580408,-1.297722304,0.656766311,1.221320789,1
0.326228214,0.27738735,-0.583690672,-0.583695193,-0.290585308,-0.308274891,-0.103089711,-0.323670161,-0.234910733,-0.170869187,-0.685860559,1.223641163,-1.223641163,1.293653468,1.856733358,-0.614180638,-0.686815611,-0.379251341,0.735669276,0.796196203,0.87957726,0.127909526,-0.331358584,0.413405297,1.062380338,-0.41403683,0.833047703,1
-0.843372153,-0.944410299,-0.545851826,-0.545822222,-0.204679634,-0.245195806,0.042285409,-0.233229833,-0.141552475,-0.06386577,-0.685860559,1.223641163,-1.223641163,1.293653468,-0.459158505,0.461139186,-1.515419382,-0.365683089,-0.778654406,0.753937925,0.87957726,0.544803371,-0.273220451,1.313381866,1.510801837,-0.38513254,1.220731603,1
1.376755965,1.374593792,-0.147816442,-0.14783172,-0.335666439,-0.28835518,-0.126537311,-0.366583054,0.636433008,-0.117367478,1.575897106,1.223641163,-1.223641163,0.022913903,0.416015729,0.958001056,-0.03972255,-0.425044191,-0.207700119,0.207568264,0.87957726,-0.368839328,-0.393649442,-0.011822077,0.712188304,0.275632989,-0.019208775,1
