,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Class
-0.176394434,-0.375613311,-1.279026217,-1.30136102,0.062658777,-0.360191115,-1.266834701,-1.293343761,-0.141965055,-0.170284372,-1.013025128,-1.074130415,-0.094809597,-0.458503976,-1.278583953,-1.354580895,0.218229847,-0.444054431,-1.025849009,-1.134890835,0.234834008,-0.256109931,-1.491345671,-1.33547603,-0.085592709,-0.367211468,-1.21683947,-1.245866777,-0.366424951,-0.356525543,-1.203994328,-1.240204077,-0.054290784,-0.344432263,-1.433083566,-1.233600453,0
0.044098609,-0.375613311,-1.279026217,-1.30136102,-0.158560626,-0.185415552,-1.026797563,-1.082160815,-0.141965055,-0.345245243,-1.013025128,-1.284866226,0.199249811,-0.458503976,-1.038601228,-1.143298288,0.218229847,-0.269420567,-1.50438458,-1.345024057,-0.062359923,-0.256109931,-1.491345671,-1.33547603,-0.380132326,-0.367211468,-1.21683947,-1.245866777,-0.069967989,-0.356525543,-1.443453561,-1.240204077,-0.352762542,-0.344432263,-1.433083566,-1.600972094,0
-0.176394434,-0.200805207,-1.038727434,-1.089694758,-0.158560626,-0.360191115,-1.026797563,-1.293343761,-0.43890805,-0.345245243,-1.253458751,-1.442918084,0.199249811,-0.283448466,-1.518566679,-1.354580895,-0.077243103,-0.269420567,-1.50438458,-1.345024057,-0.359553854,-0.430901648,-1.013151981,-1.125730755,-0.085592709,-0.367211468,-1.457621807,-1.245866777,-0.366424951,-0.356525543,-1.443453561,-1.607780453,-0.352762542,-0.651221619,-1.433083566,-1.391045442,0
-0.470385157,-0.375613311,-1.279026217,-1.30136102,-0.158560626,-0.360191115,-1.026797563,-0.923773606,0.080742192,0.048416717,-1.013025128,-1.074130415,-0.388869005,-0.458503976,-1.278583953,-1.354580895,-0.372716054,-0.618688295,-1.50438458,-1.345024057,-0.062359923,-0.430901648,-1.491345671,-1.33547603,-0.380132326,-0.674192159,-1.698404144,-1.403834005,-0.366424951,-0.53160171,-1.682912795,-1.39773681,-0.054290784,-0.519740466,-1.672669254,-1.233600453,0
-0.176394434,-0.375613311,-1.038727434,-0.930945061,0.062658777,0.033053902,-1.026797563,-1.082160815,0.080742192,-0.345245243,-1.253458751,-0.916078557,-0.388869005,-0.633559485,-1.518566679,-1.354580895,-0.077243103,-0.444054431,-1.50438458,-1.345024057,-0.359553854,-0.430901648,-1.491345671,-1.33547603,-0.380132326,-0.542629006,-1.698404144,-1.403834005,-0.069967989,-0.53160171,-1.682912795,-1.240204077,-0.054290784,-0.519740466,-1.433083566,-1.391045442,0
0.044098609,0.017704923,-1.038727434,-1.089694758,0.062658777,-0.360191115,-1.266834701,-0.923773606,-0.141965055,-0.170284372,-1.253458751,-1.284866226,-0.094809597,-0.458503976,-1.518566679,-1.354580895,-0.372716054,-0.444054431,-1.50438458,-1.345024057,-0.359553854,-0.605693365,-1.252248826,-1.125730755,-0.085592709,-0.542629006,-1.698404144,-1.245866777,-0.069967989,-0.53160171,-1.443453561,-1.39773681,-0.054290784,-0.519740466,-1.433083566,-1.233600453,0
-0.176394434,-0.375613311,-1.279026217,-1.089694758,0.062658777,-0.360191115,-1.026797563,-1.082160815,0.080742192,-0.170284372,-1.013025128,-0.916078557,-0.094809597,-0.283448466,-1.038601228,-1.143298288,-0.077243103,-0.269420567,-1.50438458,-1.134890835,-0.062359923,-0.256109931,-1.252248826,-1.125730755,-0.085592709,-0.367211468,-1.21683947,-1.035243808,-0.069967989,-0.181449375,-1.203994328,-1.240204077,-0.054290784,-0.344432263,-0.953912188,-1.0236738,0
0.338089332,-0.200805207,-0.858503346,-1.089694758,-0.158560626,-0.185415552,-0.846769708,-1.082160815,-0.141965055,0.048416717,-0.592266289,-0.705342746,0.199249811,0.066662553,-0.798618503,-0.773553726,0.218229847,-0.094786702,-0.786581224,-0.767157697,0.532027939,0.093473504,-0.534958291,-0.548931251,0.135312004,-0.016376393,-0.735274796,-1.035243808,0.152374732,-0.006373208,-0.964535094,-0.662584059,0.169563035,0.006184143,-0.953912188,-0.813747148,0
-0.176394434,-0.200805207,-0.858503346,-1.089694758,-0.158560626,0.033053902,-0.606732569,-0.71259066,0.377685188,0.223377587,-0.351832666,-0.494606936,0.199249811,-0.108392957,-0.798618503,-0.773553726,0.513702798,0.079847162,-0.547313439,-0.557024475,0.532027939,0.268265221,-0.295861446,-0.339185977,0.135312004,-0.016376393,-0.976057133,-0.666653611,0.152374732,-0.006373208,-0.964535094,-0.820116791,0.841124492,0.181492346,-0.474740811,-0.446375506,0
0.338089332,0.192513027,-0.377905779,-0.507612537,0.652577187,0.382605028,-0.36669543,-0.501407714,0.674628183,0.398338458,-0.351832666,-0.336555078,0.493309219,0.241718062,-0.318653053,-0.350988511,0.513702798,0.079847162,-0.308045654,-0.346891253,0.532027939,0.661546585,-0.056764601,-0.339185977,0.798026142,0.159041145,-0.494492459,-0.456030642,0.522945935,0.343779127,-0.186292586,-0.452540416,0.542652734,0.35680055,-0.1752587,-0.446375506,0
1.146563821,0.585831262,0.102691788,-0.34886284,0.947536391,0.382605028,-0.126658291,-0.131837559,0.377685188,0.048416717,-0.592266289,-0.494606936,0.787368627,0.460537449,-0.078670328,-0.350988511,0.809175748,0.472773357,-0.068777869,-0.346891253,0.532027939,0.093473504,-0.534958291,-0.339185977,0.798026142,0.159041145,-0.494492459,-0.456030642,0.819402897,0.343779127,0.053166648,-0.242496773,0.841124492,0.35680055,0.064326989,-0.236448854,0
0.338089332,-0.200805207,-0.618204563,-0.507612537,-0.158560626,-0.185415552,-0.846769708,-0.923773606,-0.141965055,-0.345245243,-1.253458751,-1.074130415,-0.094809597,0.066662553,-0.078670328,0.230038658,0.218229847,0.254481026,-0.308045654,-0.189291337,0.234834008,0.093473504,-0.534958291,-0.339185977,0.503486525,0.860711296,0.528832473,0.491772721,0.522945935,0.869007629,0.532085115,0.492655977,0.169563035,0.532108753,0.303912678,-0.079003865,1
-0.176394434,-0.375613311,-1.279026217,-0.930945061,-0.158560626,-0.185415552,-1.026797563,-1.082160815,0.080742192,-0.345245243,-1.253458751,-1.284866226,0.199249811,-0.108392957,-0.798618503,-0.562271119,0.218229847,0.079847162,-0.786581224,-0.557024475,0.234834008,-0.256109931,-1.013151981,-0.758676525,0.503486525,0.334458683,0.047267799,-0.087440445,0.522945935,0.343779127,-0.186292586,-0.084964041,0.542652734,0.006184143,-0.714326499,-0.813747148,1
-1.646348051,-2.167396378,0.102691788,1.503216954,-1.854576052,-2.282722307,0.113378848,1.927196164,-1.849387279,-2.269814822,0.369468201,2.086906745,-1.859166045,-2.165295192,0.161312397,1.392092998,-1.628476094,-2.146734608,0.409757702,1.596841048,-1.622628062,-2.135120891,0.42142909,1.758266766,-1.705560603,-2.165241229,0.288050136,1.439576084,-1.70048128,-2.151056259,0.053166648,1.280319639,-1.919739276,-2.053687244,0.303912678,1.652891017,0
-1.866841093,-2.298502456,0.643364051,2.455715134,-2.002055655,-2.370110089,0.65346241,2.296766319,-1.997858777,-2.444775693,0.67001023,2.455694413,-1.859166045,-2.296586824,0.701273529,2.184402775,-1.850080807,-2.365026938,0.708842433,2.38484063,-2.068418958,-2.353610537,0.720300146,2.387502589,-1.705560603,-2.165241229,0.528832473,2.018789251,-2.145166723,-2.282363385,0.292625882,2.225516032,-2.143593095,-2.360476599,0.842980477,2.597560953,0
-2.013836455,-2.47331056,0.643364051,2.455715134,-1.854576052,-2.151640635,0.65346241,2.085583373,-1.403972786,-2.007373516,0.67001023,1.928854887,-2.079710602,-2.384114579,0.701273529,2.395685382,-1.850080807,-2.277710006,0.409757702,2.174707408,-1.622628062,-2.135120891,0.182332244,1.60095781,-2.147370029,-2.384513151,0.829810394,2.598002417,-2.145166723,-2.369901468,0.831409157,2.383048764,-1.919739276,-2.272822498,0.543498366,2.020262659,0
-1.425855008,-2.0362903,0.643364051,1.926549478,-1.854576052,-2.370110089,0.893499549,2.296766319,-1.849387279,-2.357295257,0.369468201,1.928854887,-1.638621489,-2.165295192,0.161312397,1.603375605,-1.406871381,-2.146734608,0.409757702,1.596841048,-1.622628062,-2.004027103,0.42142909,1.758266766,-1.926465316,-2.296804382,0.528832473,2.018789251,-1.404024318,-1.669596799,0.053166648,0.860232353,-0.352762542,-0.651221619,-0.474740811,-0.236448854,0
1.661047587,1.197659626,0.94373753,0.444885643,2.053633408,1.387564515,1.253555258,0.607302752,2.382050408,1.623064554,1.271094286,0.822491881,2.037121112,1.248287241,1.121243298,0.705424525,2.360408738,1.43325961,1.366828842,0.703774856,2.389490009,1.448109312,1.37781647,0.709540395,1.755279898,1.430818293,1.130788316,0.491772721,2.079344985,1.656850383,1.430057241,0.70269962,2.109629467,1.452476819,1.441944699,0.918147734,0
2.028535991,1.37246773,1.244111009,0.60363534,2.348592613,1.606033969,1.253555258,0.818485698,2.382050408,1.623064554,1.271094286,0.61175607,2.33118052,1.42334275,1.361226023,0.705424525,2.360408738,1.43325961,1.366828842,0.703774856,2.389490009,1.448109312,1.37781647,0.709540395,2.049819515,1.650090216,1.431766237,0.702395691,2.079344985,1.438005174,1.430057241,0.912743263,2.109629467,1.452476819,1.441944699,0.708221081,0
2.028535991,1.37246773,1.544484489,0.60363534,1.684934403,1.387564515,0.953508834,0.607302752,1.713928668,1.229402594,0.730118635,0.453704212,2.037121112,1.248287241,1.361226023,0.494141917,1.6955946,1.040333416,1.127561057,0.703774856,1.720803664,1.054827949,1.138719625,0.290049846,2.049819515,1.430818293,1.130788316,0.702395691,1.782888023,1.219159964,1.130733199,0.492655977,1.811157708,1.058033362,0.842980477,0.235886114,0
1.661047587,1.197659626,0.703438746,0.444885643,1.684934403,1.212788952,0.953508834,0.448915543,1.416985672,1.010701506,0.730118635,0.453704212,1.669546851,1.029467854,1.121243298,0.28285931,1.6955946,1.258625746,0.828476326,0.493641634,1.720803664,1.054827949,1.138719625,0.290049846,1.755279898,1.036128834,0.829810394,0.228494009,1.412316821,1.044083797,0.591949923,0.020057781,1.139596251,0.707416956,0.603394789,-0.183967191,0
1.367056864,0.979149496,0.703438746,0.444885643,1.389975198,0.994319498,0.713471695,0.237732597,1.416985672,1.010701506,0.730118635,0.453704212,1.669546851,1.029467854,1.121243298,0.28285931,1.400121649,0.865699551,0.290123809,0.125908496,1.126415801,0.705244514,0.301880667,-0.077004384,1.092565759,0.685293758,0.589028057,-0.19275193,0.745288656,0.518855295,0.053166648,-0.189985862,1.139596251,0.882725159,0.603394789,-0.183967191,0
0.779075417,0.629533288,-0.0775323,-0.34886284,0.800056789,0.46999281,-0.306686146,-0.55420345,0.22921369,0.092156934,-1.013025128,-0.758026699,1.081428035,0.679356835,0.28130376,-0.245347208,0.513702798,0.167164094,-0.487496493,-0.451957864,0.532027939,-0.168714072,-0.714280925,-1.020858118,1.092565759,0.685293758,0.047267799,-0.19275193,0.745288656,0.343779127,-0.365887011,-0.610073148,0.169563035,-0.16912406,-0.834119344,-1.076155464,0
0.19109397,0.061406949,-1.038727434,-0.772195365,-0.379780029,-0.622354459,-1.686899695,-1.504526707,-0.364672301,-0.738907202,-1.67421759,-1.495602036,0.493309219,-0.195920712,-0.738622822,-1.037656985,-0.077243103,-0.662346761,-1.444567634,-1.607690584,-0.359553854,-0.649391294,-1.90976515,-1.387912348,0.135312004,-0.19179393,-0.855665965,-1.08789955,-0.14408223,-0.487832668,-1.742777603,-1.712802274,-0.427380482,-0.651221619,-1.732565677,-1.496008768,0
-0.396887477,-0.637825467,-1.519325001,-1.513027282,-0.379780029,-0.622354459,-1.50687184,-1.346139498,-0.364672301,-0.432725678,-1.493892373,-1.337550178,-0.094809597,-0.370976221,-1.458570997,-1.407401547,-0.372716054,-0.356737499,-1.205299848,-1.397557362,-0.359553854,-0.343505789,-1.192474615,-1.230603393,-0.159227614,-0.498774621,-1.337230639,-1.509145489,-0.440539192,-0.487832668,-1.323723945,-1.292714988,-0.128908723,-0.344432263,-1.313290721,-1.286082116,0
-0.396887477,-0.463017363,-0.79842865,-1.142611323,-0.379780029,-0.447578896,-1.266834701,-1.346139498,-0.364672301,-0.432725678,-1.253458751,-1.126814368,-0.094809597,-0.370976221,-1.458570997,-1.248939592,-0.077243103,-0.356737499,-1.444567634,-1.239957446,-0.062359923,-0.168714072,-1.192474615,-1.020858118,0.135312004,-0.367211468,-1.337230639,-1.29852252,0.152374732,-0.181449375,-1.084264711,-1.292714988,-0.128908723,-0.16912406,-1.313290721,-1.286082116,0
-0.396887477,-0.463017363,-1.279026217,-1.142611323,-0.379780029,-0.447578896,-1.266834701,-1.134956552,-0.067729306,-0.432725678,-1.253458751,-1.337550178,-0.094809597,-0.195920712,-1.218588272,-1.037656985,-0.372716054,-0.356737499,-1.205299848,-1.239957446,-0.062359923,-0.343505789,-1.192474615,-1.230603393,-0.159227614,-0.19179393,-1.337230639,-1.29852252,-0.14408223,-0.356525543,-1.084264711,-1.292714988,-0.128908723,-0.475913415,-1.492979988,-1.286082116,0
-0.396887477,-0.463017363,-1.519325001,-1.354277586,-0.379780029,-0.622354459,-1.266834701,-1.134956552,-0.067729306,-0.432725678,-1.253458751,-1.126814368,-0.094809597,-0.54603173,-1.458570997,-1.407401547,-0.077243103,-0.531371363,-1.444567634,-1.239957446,-0.359553854,-0.343505789,-1.43157146,-1.230603393,-0.453767231,-0.674192159,-1.758599728,-1.509145489,-0.14408223,-0.662908836,-1.50331837,-1.292714988,-0.128908723,-0.475913415,-1.492979988,-1.286082116,0
-0.396887477,-0.637825467,-1.279026217,-1.142611323,-0.084820825,-0.447578896,-1.266834701,-1.134956552,-0.067729306,-0.257764807,-1.013025128,-1.126814368,-0.094809597,-0.54603173,-1.458570997,-1.248939592,-0.372716054,-0.356737499,-1.444567634,-1.239957446,-0.062359923,-0.343505789,-1.192474615,-1.020858118,-0.159227614,-0.674192159,-1.517817391,-1.29852252,-0.14408223,-0.487832668,-1.50331837,-1.292714988,-0.128908723,-0.475913415,-1.492979988,-1.286082116,0
-0.102896753,-0.288209259,-1.038727434,-1.142611323,-0.084820825,-0.272803333,-1.50687184,-1.134956552,-0.067729306,-0.257764807,-1.253458751,-1.126814368,-0.094809597,-0.370976221,-1.218588272,-1.037656985,-0.077243103,-0.182103634,-1.205299848,-1.239957446,-0.062359923,-0.343505789,-0.95337777,-1.020858118,-0.159227614,-0.498774621,-1.517817391,-1.29852252,0.152374732,-0.487832668,-0.844805478,-1.082671345,0.169563035,-0.16912406,-1.073705033,-0.813747148,0
-0.102896753,-0.288209259,-1.519325001,-1.142611323,-0.084820825,-0.272803333,-1.266834701,-1.134956552,0.22921369,-0.082803937,-1.013025128,-0.916078557,-0.094809597,-0.195920712,-1.218588272,-1.248939592,-0.077243103,-0.356737499,-0.966032063,-1.029824224,0.160535525,-0.168714072,-0.714280925,-1.020858118,0.135312004,-0.498774621,-0.855665965,-1.08789955,0.152374732,-0.181449375,-1.084264711,-0.820116791,0.169563035,-0.16912406,-0.834119344,-1.076155464,0
-0.102896753,-0.288209259,-1.279026217,-1.142611323,0.21013838,-0.09802777,-1.026797563,-0.923773606,0.22921369,-0.082803937,-1.013025128,-0.916078557,-0.094809597,-0.370976221,-0.978605547,-1.037656985,0.144361609,-0.182103634,-0.726764278,-1.029824224,0.160535525,0.006077645,-0.95337777,-1.020858118,0.135312004,-0.19179393,-1.096448302,-0.824620838,0.152374732,-0.181449375,-0.844805478,-1.082671345,0.169563035,-0.16912406,-0.834119344,-1.076155464,0
0.485084694,-0.113401155,-1.038727434,-0.930945061,0.21013838,0.076747793,-0.786760424,-0.765386396,0.22921369,-0.082803937,-0.772591506,-0.758026699,0.493309219,-0.195920712,-1.218588272,-0.826374378,0.144361609,-0.00746977,-0.726764278,-1.029824224,0.160535525,0.006077645,-0.95337777,-0.653803888,0.135312004,-0.19179393,-0.855665965,-1.08789955,0.152374732,-0.181449375,-0.844805478,-0.820116791,0.169563035,0.006184143,-0.834119344,-0.813747148,0
0.485084694,0.061406949,-0.317831083,-0.34886284,0.505097584,0.644768373,-0.066649007,-0.343020504,0.823099681,0.660779764,-0.051290638,-0.336555078,0.493309219,0.329245817,-0.19866169,-0.456629815,0.513702798,0.341797958,-0.188411761,-0.451957864,0.532027939,0.35566108,0.062783822,-0.444058614,0.135312004,0.159041145,-0.614883628,-0.613997869,0.448831694,-0.006373208,-0.605346244,-0.610073148,0.468034794,0.181492346,-0.354947966,-0.603820496,0
0.779075417,0.454725184,-0.0775323,-0.34886284,0.505097584,0.076747793,-0.546723285,-0.343020504,0.22921369,-0.082803937,-0.532157883,-0.336555078,0.787368627,0.329245817,0.041321035,-0.245347208,0.809175748,0.341797958,0.050856024,-0.241824642,0.82922187,0.35566108,-0.176313023,-0.23431334,0.724391238,0.509876221,0.047267799,-0.19275193,0.745288656,0.693931462,0.591949923,0.020057781,0.766506553,0.882725159,0.603394789,0.235886114,0
-0.102896753,-0.463017363,-1.279026217,-1.142611323,-0.379780029,-0.447578896,-1.50687184,-0.923773606,0.22921369,-0.082803937,-0.772591506,-0.547290888,-0.094809597,-0.020865202,-1.218588272,-0.826374378,-0.077243103,-0.00746977,-0.966032063,-0.662091086,-0.062359923,-0.168714072,-0.95337777,-0.811112844,0.135312004,-0.19179393,-0.855665965,-0.824620838,-0.440539192,-0.356525543,-1.084264711,-0.820116791,-0.128908723,-0.16912406,-0.834119344,-0.813747148,1
-1.866841093,-2.167396378,0.162766484,1.397383823,-1.633356649,-2.151640635,0.413425271,1.610421745,-1.626680032,-2.138594169,0.429576607,1.770803029,-1.712136341,-2.165295192,0.28130376,1.44491365,-1.702344331,-2.146734608,0.050856024,1.281641216,-1.919821993,-2.047725032,0.301880667,1.653394129,-1.042846465,-1.551279847,0.288050136,1.3342646,-1.848709761,-2.238594343,0.292625882,1.542874192,-1.845121336,-2.141341345,0.603394789,1.547927691,0
-1.866841093,-2.298502456,0.703438746,2.191132306,-1.854576052,-2.370110089,0.713471695,2.402357792,-2.072094525,-2.357295257,0.730118635,2.403010461,-1.712136341,-2.165295192,0.521286485,2.025940819,-2.145553757,-2.277710006,0.290123809,2.227240714,-2.142717441,-2.353610537,0.839848569,2.597247863,-2.073735125,-2.033678076,0.288050136,1.755510539,-2.071052483,-2.238594343,0.292625882,2.015472389,-1.845121336,-2.228995447,0.603394789,2.230189311,0
-1.866841093,-2.298502456,0.403065267,2.191132306,-1.633356649,-2.151640635,0.173388132,1.610421745,-1.403972786,-2.138594169,0.429576607,1.612751171,-2.153225454,-2.384114579,0.821264892,2.395685382,-1.923949044,-2.277710006,0.529391594,2.017107492,-1.399732613,-1.654443669,0.062783822,0.86684935,-2.073735125,-2.384513151,0.829810394,2.44003519,-1.848709761,-2.369901468,0.831409157,2.435559675,-1.546649577,-2.009860193,0.603394789,1.547927691,0
-1.425855008,-2.167396378,0.403065267,1.609050085,-1.633356649,-2.020558963,0.413425271,1.768808955,-1.181265539,-1.482490903,-0.051290638,0.61175607,-1.418076933,-1.683892541,0.041321035,0.86388648,-0.372716054,-0.662346761,-0.487496493,-0.241824642,-0.062359923,0.006077645,-0.714280925,-0.653803888,-1.558290795,-2.033678076,0.589028057,1.544887569,-0.440539192,-0.837985003,-0.365887011,-0.400029505,0.169563035,0.006184143,-0.834119344,-0.813747148,0
2.028535991,1.241361652,1.364260401,0.497802209,1.684934403,1.038013389,1.133536688,0.712894225,1.713928668,1.054441724,1.150877475,0.295652354,2.037121112,1.42334275,1.121243298,0.705424525,1.769462837,1.21496728,1.127561057,0.493641634,1.795102146,1.054827949,0.839848569,0.237613528,1.534375185,1.123837602,0.76961481,0.333805494,1.560545302,0.912776671,0.532085115,0.125079602,1.28883213,1.145687464,0.303912678,-0.079003865,0
1.661047587,1.022851522,1.123961618,0.286135946,1.389975198,0.863237826,0.293406702,0.132141124,1.120042677,0.704519982,0.309359796,-0.073135315,1.081428035,0.679356835,0.581282166,-0.192526556,0.73530751,0.516431823,0.050856024,-0.189291337,1.126415801,0.880036231,0.600751723,-0.181877021,1.239835568,0.90456568,0.288050136,0.123182525,1.26408834,0.912776671,0.292625882,-0.084964041,1.28883213,0.751244007,0.543498366,0.130922788,1
1.07306614,0.673235314,0.282915875,-0.084280012,1.095015993,0.688462263,0.533443841,0.132141124,1.120042677,1.054441724,0.850335447,0.137600496,1.375487443,1.029467854,0.581282166,0.018756051,1.400121649,1.040333416,0.58920854,0.230975107,1.423609732,1.054827949,0.839848569,0.237613528,1.239835568,0.90456568,0.528832473,0.333805494,1.26408834,1.131621881,0.771544349,0.335123245,1.587303889,1.320995667,1.382048277,0.498294429,1
1.07306614,0.673235314,0.523214659,0.12738625,1.095015993,1.038013389,0.833490264,0.132141124,1.120042677,1.054441724,0.850335447,0.137600496,1.375487443,1.029467854,0.581282166,0.230038658,1.400121649,1.040333416,0.828476326,0.230975107,1.126415801,1.054827949,0.839848569,0.237613528,1.239835568,1.123837602,0.76961481,0.333805494,1.560545302,1.306698048,1.370192432,0.492655977,1.587303889,1.145687464,0.783084055,0.34084944,1
-0.102896753,-0.375613311,-1.459250305,-1.248444455,-0.084820825,-0.360191115,-1.446862556,-1.240548025,-0.067729306,-0.345245243,-1.433783968,-1.232182273,-0.168324449,-0.020865202,-1.338579635,-1.301760244,0.144361609,-0.356737499,-1.324933741,-1.292490751,0.160535525,-0.168714072,-1.072926192,-1.283039711,-0.232862518,-0.367211468,-1.397426223,-1.245866777,-0.21819647,-0.356525543,-0.904670286,-1.030160434,-0.203526663,-0.16912406,-1.133601455,-1.233600453,0
-0.102896753,-0.375613311,-1.459250305,-1.248444455,-0.084820825,-0.185415552,-1.206825417,-1.029365079,-0.364672301,-0.345245243,-1.193350345,-1.232182273,0.125734959,-0.195920712,-1.09859691,-1.301760244,-0.151111341,-0.182103634,-1.324933741,-1.292490751,-0.136658406,-0.343505789,-1.072926192,-1.283039711,-0.232862518,-0.19179393,-1.156643886,-1.245866777,-0.21819647,-0.356525543,-1.14412952,-1.240204077,-0.203526663,-0.344432263,-1.133601455,-1.233600453,0
-0.102896753,-0.200805207,-1.218951521,-1.036778192,-0.379780029,-0.360191115,-1.206825417,-1.240548025,-0.067729306,-0.345245243,-1.193350345,-1.232182273,-0.168324449,-0.195920712,-1.338579635,-1.301760244,-0.151111341,-0.356737499,-1.085665956,-1.292490751,-0.136658406,-0.474599577,-1.491345671,-1.283039711,-0.232862518,-0.367211468,-1.156643886,-1.245866777,-0.21819647,-0.356525543,-1.14412952,-1.240204077,-0.203526663,-0.344432263,-1.373187143,-1.233600453,0
-0.396887477,-0.375613311,-1.218951521,-1.248444455,-0.084820825,-0.360191115,-1.446862556,-1.240548025,-0.364672301,-0.345245243,-1.433783968,-1.600969942,-0.462383857,-0.502267853,-1.518566679,-1.301760244,-0.151111341,-0.356737499,-1.50438458,-1.292490751,0.160535525,-0.343505789,-1.312023038,-1.492784985,-0.453767231,-0.542629006,-1.397426223,-1.245866777,-0.440539192,-0.53160171,-1.383588753,-1.240204077,-0.427380482,-0.344432263,-1.133601455,-1.233600453,0
-0.396887477,-0.375613311,-1.459250305,-1.618860413,-0.379780029,-0.66604835,-1.446862556,-1.398935234,-0.364672301,-0.651426767,-1.67421759,-1.390234131,0.125734959,-0.370976221,-1.338579635,-1.513042851,-0.151111341,-0.487712897,-1.50438458,-1.502623973,-0.136658406,-0.343505789,-1.730442517,-1.492784985,-0.453767231,-0.367211468,-1.156643886,-1.245866777,-0.21819647,-0.356525543,-1.14412952,-1.240204077,-0.203526663,-0.16912406,-1.373187143,-1.233600453,0
-0.396887477,-0.681527493,-1.699549088,-1.407194151,-0.379780029,-0.534966678,-1.686899695,-1.398935234,-0.067729306,-0.520206114,-1.67421759,-1.232182273,-0.168324449,-0.370976221,-1.758549404,-1.513042851,-0.151111341,-0.356737499,-1.50438458,-1.292490751,-0.433852337,-0.474599577,-1.491345671,-1.283039711,-0.232862518,-0.19179393,-1.397426223,-1.245866777,-0.21819647,-0.181449375,-1.14412952,-1.030160434,-0.203526663,-0.344432263,-1.373187143,-1.233600453,0
-0.102896753,-0.550421415,-1.459250305,-1.407194151,-0.084820825,-0.534966678,-1.446862556,-1.240548025,-0.364672301,-0.345245243,-1.433783968,-1.232182273,-0.462383857,-0.677323362,-1.758549404,-1.513042851,-0.151111341,-0.662346761,-1.50438458,-1.292490751,-0.136658406,-0.474599577,-1.491345671,-1.283039711,-0.748306848,-0.542629006,-1.578012976,-1.456489747,-0.440539192,-0.53160171,-1.563183178,-1.240204077,-0.427380482,-0.344432263,-1.55287641,-1.233600453,0
0.117596289,-0.025997103,-0.978652738,-0.666362234,0.136398579,-0.010639989,-0.966788278,-0.818182133,0.823099681,0.17963737,-0.472049477,-0.441922983,0.125734959,-0.020865202,-0.858614184,-0.826374378,0.43983456,-0.00746977,-0.607130385,-0.819691002,0.160535525,-0.168714072,-0.594732502,-0.60136757,-0.232862518,-0.19179393,-0.675079212,-1.035243808,0.078260492,-0.006373208,-0.665211053,-0.872627702,0.094945096,-0.16912406,-0.414844389,-0.866228811,0
-0.102896753,-0.025997103,-1.218951521,-0.82511193,-0.084820825,-0.010639989,-0.966788278,-0.659794923,-0.067729306,-0.170284372,-0.952916723,-0.810710652,0.125734959,-0.195920712,-0.858614184,-0.826374378,-0.446584292,-0.356737499,-1.085665956,-0.819691002,-0.136658406,-0.168714072,-0.833829347,-0.811112844,0.061677099,0.159041145,-0.434296875,-0.245407672,0.078260492,-0.181449375,-0.904670286,-0.662584059,-0.203526663,-0.16912406,-1.133601455,-0.656302159,1
-0.102896753,-0.200805207,-0.978652738,-0.82511193,0.136398579,-0.010639989,-0.186667576,-0.448611977,0.154977941,0.17963737,-0.171507449,-0.073135315,-0.168324449,-0.195920712,-0.858614184,-0.826374378,0.43983456,-0.182103634,-0.607130385,-0.609557781,0.457729456,0.006077645,-0.355635657,-0.60136757,-0.232862518,-0.19179393,-1.156643886,-0.666653611,0.078260492,-0.181449375,-1.14412952,-0.872627702,0.094945096,-0.16912406,-1.133601455,-0.866228811,1
0.117596289,0.148811001,-0.197681692,-0.084280012,-0.674739234,-0.971905585,0.293406702,1.08246438,-1.700915781,-2.138594169,0.309359796,1.454699313,0.419794367,-0.020865202,-0.378648734,-0.61509177,0.43983456,-0.182103634,0.050856024,0.020841885,-1.028240199,-1.523349881,0.301880667,1.338776218,0.061677099,-0.19179393,-1.156643886,-0.877276581,0.078260492,-0.006373208,-0.425751819,-0.452540416,0.393416854,0.006184143,0.064326989,0.130922788,0
-1.719845732,-2.167396378,0.523214659,2.03238261,-2.149535257,-2.282722307,0.293406702,2.243970583,-2.146330274,-2.357295257,0.850335447,2.613746271,-2.079710602,-2.03400356,0.28130376,1.76183756,-2.071685519,-2.23405154,0.290123809,2.017107492,-1.84552351,-2.22251675,0.600751723,2.230193633,-1.705560603,-2.252949998,0.047267799,1.281608857,-1.70048128,-2.151056259,0.292625882,1.280319639,-1.695885457,-2.228995447,0.303912678,1.652891017,0
-2.160831817,-2.298502456,0.282915875,2.244048872,-2.149535257,-2.370110089,0.833490264,2.613540738,-2.146330274,-2.357295257,0.850335447,2.403010461,-2.079710602,-2.252822947,0.28130376,2.025940819,-1.850080807,-2.23405154,0.58920854,2.227240714,-2.068418958,-2.353610537,0.839848569,2.439938908,-1.705560603,-2.165241229,0.288050136,1.281608857,-1.70048128,-2.238594343,0.292625882,1.647896014,-1.695885457,-2.448130701,0.543498366,2.440115963,0
