,,,,,,,,,,,,,,,,,,,,,Class
0.5339975,2.550719207,-0.203640486,-0.60722541,0.591040969,-0.061400644,-0.278294946,0.742574195,0.411635995,-0.420487348,-1.364044904,1.644831065,-1.368567485,1.304713642,0.966637497,-0.488278885,0.602042229,0.767746224,1.679810293,0.845825596,1.140017528,0
0.5339975,2.580816615,-0.203640486,-0.518492395,1.047141986,-0.061400644,-0.278294946,0.742574195,0.411635995,-0.420487348,-1.330001883,1.644831065,-1.368567485,1.304713642,0.966637497,0.963082541,0.602042229,0.576201962,1.403941276,1.079627931,1.140017528,0
0.5339975,2.148333716,-0.203640486,-0.637328542,0.708406052,-0.061400644,-0.278294946,0.682748729,0.874884615,-0.420487348,-1.330001883,1.644831065,-1.368567485,1.304713642,-0.065381895,-0.488278885,1.443660297,0.512353875,1.541875785,1.280029932,1.140017528,0
0.5339975,2.042456588,-0.203640486,-0.757863898,0.676372484,-0.061400644,-0.278294946,0.80239966,0.295823839,-0.420487348,-1.108722248,1.644831065,-1.368567485,1.304713642,0.966637497,0.963082541,0.782388958,0.767746224,1.47290853,0.779024929,1.140017528,0
0.5339975,1.889632033,-0.203640486,0.307126347,0.606215268,-0.061400644,-0.278294946,0.742574195,0.180011684,-0.420487348,-0.104453135,1.644831065,-1.368567485,1.304713642,0.278624569,0.963082541,0.722273382,0.831594311,1.47290853,0.712224262,1.140017528,0
0.5339975,1.581864414,-0.203640486,0.341454893,0.694633589,-0.061400644,-0.278294946,0.682748729,0.180011684,-0.420487348,-0.189560687,1.644831065,-1.368567485,1.304713642,0.278624569,-0.488278885,0.722273382,0.64005005,1.403941276,1.280029932,1.140017528,0
0.5339975,1.284071998,-0.186934822,0.026915933,0.346617246,-0.061400644,-0.278294946,0.80239966,0.064199529,-0.420487348,-0.478926364,0.929969409,-0.762739507,0.754699672,-0.753394823,-0.488278885,0.602042229,0.64005005,0.921170494,1.046227597,1.140017528,0
0.5339975,1.17365699,-0.184245317,-0.027133586,0.213456889,-0.061400644,-0.278294946,0.80239966,0.180011684,-0.420487348,-0.444883343,0.929969409,-0.762739507,0.754699672,0.278624569,-0.488278885,0.722273382,0.64005005,0.990137749,1.146428598,1.140017528,0
0.5339975,0.702432187,-0.164992367,-0.033031803,0.210167977,-0.061400644,-0.278294946,0.80239966,0.064199529,-0.420487348,-0.512969385,0.929969409,-0.762739507,0.754699672,0.278624569,0.963082541,0.722273382,0.64005005,0.921170494,0.946026597,1.140017528,0
0.5339975,1.003610653,-0.174480667,0.057197187,0.44030562,-0.061400644,-0.278294946,0.80239966,-0.051612626,-0.420487348,-0.598076936,0.929969409,-0.762739507,0.754699672,-0.753394823,-0.488278885,0.602042229,0.64005005,0.921170494,0.87922593,1.140017528,0
0.5339975,0.833588845,-0.17439978,-0.18064417,0.21801889,-0.061400644,-0.278294946,0.742574195,-0.051612626,-0.420487348,-0.342754281,0.929969409,-0.762739507,0.754699672,-0.065381895,-0.488278885,0.602042229,0.64005005,0.85220324,0.745624595,1.140017528,0
0.5339975,0.690622037,-0.170069549,0.034859183,0.092754367,-0.061400644,-0.278294946,0.742574195,-0.051612626,-0.420487348,-0.240625218,0.929969409,-0.762739507,0.754699672,-0.409388359,0.963082541,0.722273382,0.64005005,0.85220324,0.745624595,1.140017528,0
0.5339975,0.594178297,-0.102646242,0.039527891,-0.294337321,-0.061400644,-0.278294946,0.862225125,-0.051612626,-0.420487348,-0.206582198,-0.685088406,1.126018307,0.314688495,-0.753394823,-0.488278885,0.602042229,0.512353875,0.438399713,-0.423387079,-0.493293969,0
0.5339975,1.258011923,-0.13100466,-0.129671554,-0.403638919,-0.061400644,-0.278294946,0.80239966,-0.283236937,-0.420487348,-0.30871126,-0.685088406,1.126018307,0.314688495,-1.097401286,-0.488278885,0.602042229,0.703898137,0.645301476,-0.423387079,-0.493293969,0
0.5339975,1.739424463,-0.129731464,-0.103270171,-0.398731634,-0.061400644,-0.278294946,0.682748729,-0.399049092,-0.420487348,-0.512969385,-0.685088406,1.126018307,0.314688495,-1.097401286,-0.488278885,0.602042229,0.703898137,0.645301476,-0.423387079,-0.493293969,0
0.5339975,1.428051533,-0.143404633,-0.136987371,-0.451432007,-0.061400644,-0.278294946,0.742574195,-0.283236937,-0.420487348,-0.393818812,-0.685088406,1.126018307,0.314688495,-1.097401286,-0.488278885,0.602042229,0.703898137,0.576334222,-0.423387079,-0.493293969,0
0.5339975,2.212358715,-0.156157268,-0.060467786,-0.683598474,-0.061400644,-0.278294946,0.682748729,-0.630673402,-0.420487348,-0.700205999,-0.685088406,1.126018307,0.314688495,-0.409388359,-0.488278885,0.662157806,0.831594311,0.714268731,-0.456787413,-0.493293969,0
-0.100904722,0.150569756,-0.150086171,-0.155178724,0.967712585,-0.061400644,1.12549033,0.92205059,0.75907246,-0.420487348,-1.244894331,0.426918614,-0.442007048,0.204685701,1.310643961,-0.488278885,-0.179460262,-0.381519346,-0.320240086,0.010817257,-0.493293969,0
-0.100904722,0.684490268,-0.150131479,-0.304375411,0.553837035,-0.061400644,-0.278294946,0.742574195,0.643260305,-0.420487348,-1.1938298,-0.129084896,0.34200563,0.259687098,0.622631033,0.963082541,-0.179460262,0.001569177,-0.182305577,-0.189584744,-0.493293969,0
-0.100904722,1.104963253,-0.14032953,-0.935691872,-0.683598474,-0.061400644,-0.278294946,0.503272333,0.411635995,-0.420487348,-0.853399592,-0.367372115,0.662738089,0.259687098,0.966637497,-0.488278885,0.842504534,0.64005005,0.714268731,-0.222985078,-0.493293969,0
-0.100904722,0.920374324,-0.111576957,-0.61770651,-0.683598474,-0.061400644,-0.278294946,0.503272333,1.106508926,-0.420487348,-1.398087925,-0.473277545,0.662738089,0.03968151,-0.065381895,-0.488278885,-0.299691415,0.448505788,0.438399713,0.144418591,-0.493293969,0
-0.100904722,0.993246188,-0.123883053,-0.312770733,-0.273720734,-0.061400644,-0.278294946,0.622923264,0.99069677,-0.420487348,-1.398087925,-0.473277545,0.662738089,0.03968151,-0.409388359,-0.488278885,-0.359806991,0.320809614,0.300465204,0.144418591,-0.493293969,0
-0.100904722,1.034152548,-0.154762862,-0.284481875,-0.181228969,-0.061400644,-0.278294946,0.622923264,0.52744815,-0.420487348,-0.989571675,0.294536826,-0.228185409,0.259687098,0.622631033,-0.488278885,0.842504534,0.384657701,0.507366968,0.144418591,1.140017528,0
-0.100904722,1.093987308,-0.147669118,-0.397855055,-0.395958582,-0.061400644,-0.278294946,0.622923264,0.52744815,-0.420487348,-0.921485634,0.294536826,-0.228185409,0.259687098,0.622631033,-0.488278885,0.842504534,0.448505788,0.576334222,0.044217591,1.140017528,0
-0.100904722,1.309869093,-0.185049174,-0.402221938,-0.396973206,-0.061400644,-0.278294946,0.622923264,0.643260305,-0.420487348,-0.938507144,0.294536826,-0.228185409,0.259687098,0.622631033,-0.488278885,-0.239575838,0.448505788,0.576334222,0.177818925,1.140017528,0
-0.100904722,1.572416815,-0.203640486,-0.695711089,-0.392350228,-0.061400644,-0.278294946,0.563097799,-0.051612626,-0.420487348,-0.836378082,0.294536826,-0.228185409,0.259687098,0.966637497,-0.488278885,0.902620111,0.64005005,0.714268731,-0.022583076,1.140017528,0
-0.100904722,1.209408124,-0.203640486,-0.899577347,-0.341458404,-0.061400644,-0.278294946,0.563097799,0.064199529,-0.420487348,-0.495947874,0.321013184,-0.263822349,0.259687098,0.966637497,-0.488278885,0.902620111,0.576201962,0.714268731,0.044217591,1.140017528,0
-0.100904722,1.382979158,-0.203640486,-0.361774455,-0.387575655,-0.061400644,-0.278294946,0.563097799,0.064199529,-0.420487348,-0.717227509,0.294536826,-0.228185409,0.259687098,0.622631033,-0.488278885,0.902620111,0.512353875,0.507366968,0.044217591,1.140017528,0
-0.100904722,1.080928228,-0.203640486,0.093800194,-0.362101871,-0.061400644,-0.278294946,0.563097799,0.180011684,-0.420487348,-0.938507144,-0.473277545,0.734011968,0.149684304,-0.753394823,-0.488278885,0.121117619,0.384657701,0.300465204,-0.423387079,-0.493293969,0
-0.100904722,1.506747101,-0.203640486,0.377984209,-0.371666554,-0.061400644,-0.278294946,0.443446868,-0.167424781,-0.420487348,-0.921485634,-0.473277545,0.734011968,0.149684304,-0.753394823,-0.488278885,0.121117619,0.448505788,0.369432459,-0.423387079,-0.493293969,0
-0.100904722,0.80521712,-0.203640486,0.750266112,-0.050005777,-0.061400644,-0.278294946,0.443446868,-0.051612626,-0.420487348,-0.989571675,-0.155561254,0.30636869,0.149684304,-0.409388359,-0.488278885,0.241348772,0.384657701,0.300465204,-0.423387079,-0.493293969,0
0.216546389,0.323206451,-0.182910349,0.427489002,0.594800984,-0.061400644,-0.278294946,0.503272333,0.411635995,-0.420487348,-1.244894331,0.241584111,-0.263822349,0.094682907,0.278624569,-0.488278885,0.421695501,0.001569177,0.23149795,0.278019926,1.140017528,0
0.216546389,0.354536984,-0.182387917,0.479489012,0.954673006,-0.061400644,-0.278294946,0.682748729,0.180011684,-0.420487348,-1.227872821,0.241584111,-0.263822349,0.094682907,0.966637497,-0.488278885,-0.05922911,0.001569177,0.093563441,0.077617924,-0.493293969,0
0.216546389,-0.01365925,-0.184749314,0.557835672,1.355139349,-0.061400644,-0.278294946,0.742574195,0.064199529,-0.420487348,-1.091700738,0.109202323,-0.263822349,-0.180324078,0.278624569,-0.488278885,0.061002043,-0.06227891,0.093563441,0.010817257,1.140017528,0
0.216546389,-0.255135206,-0.18516323,0.816290432,1.025602533,-0.061400644,1.174702718,0.862225125,-0.051612626,-0.420487348,-0.938507144,-0.049655823,-0.263822349,-0.51033246,0.966637497,0.963082541,0.061002043,-0.381519346,-0.044371068,0.478421927,1.140017528,0
0.216546389,1.04783914,-0.203640486,2.44669166,1.424268323,-0.061400644,-0.278294946,0.92205059,-0.167424781,-0.420487348,-1.398087925,0.929969409,-0.370733168,1.359715039,0.966637497,-0.488278885,1.203197992,0.320809614,0.990137749,2.682843942,1.140017528,0
0.216546389,1.022642879,-0.203640486,1.946608178,0.981103492,-0.061400644,-0.278294946,0.92205059,-0.399049092,-0.420487348,0.184912541,0.929969409,-0.370733168,1.359715039,1.310643961,-0.488278885,1.203197992,0.767746224,1.197039512,1.647433601,1.140017528,0
0.216546389,1.432251964,-0.179125895,2.024193874,1.206128625,-0.061400644,-0.278294946,0.92205059,-0.283236937,-0.420487348,-1.398087925,0.929969409,-0.370733168,1.359715039,1.310643961,-0.488278885,1.203197992,0.767746224,1.197039512,1.614033268,1.140017528,0
0.216546389,1.204934598,-0.183955567,1.956225036,1.137315031,-0.061400644,-0.278294946,0.981876056,-0.399049092,-0.420487348,-0.76829204,0.929969409,-0.370733168,1.359715039,1.998656888,-0.488278885,1.203197992,0.703898137,0.990137749,1.346830599,-0.493293969,0
0.216546389,0.922385644,-0.184439622,2.186418953,1.092538476,-0.061400644,-0.278294946,1.041701521,-0.283236937,-0.420487348,-0.632119957,0.929969409,-0.370733168,1.359715039,1.654650424,-0.488278885,1.203197992,0.767746224,1.059105003,0.946026597,-0.493293969,0
0.216546389,1.083350101,-0.185081904,1.442822038,0.747004801,-0.061400644,-0.278294946,0.92205059,-0.283236937,-0.420487348,-0.564033916,0.929969409,-0.370733168,1.359715039,-0.065381895,0.963082541,1.203197992,0.895442398,0.990137749,0.645423595,-0.493293969,0
0.216546389,1.013565147,-0.185728379,0.741288053,0.697170699,-0.061400644,-0.278294946,0.862225125,-0.283236937,-0.420487348,-0.512969385,0.929969409,-0.370733168,1.359715039,0.622631033,-0.488278885,0.842504534,0.831594311,0.921170494,0.41162126,-0.493293969,0
0.216546389,0.403916499,-0.203640486,-1.635871141,-0.683598474,-0.061400644,-0.278294946,0.622923264,-0.283236937,-0.420487348,-1.091700738,0.241584111,-0.014363769,0.479692687,-0.065381895,-0.488278885,0.842504534,0.895442398,0.990137749,0.044217591,1.140017528,0
0.216546389,0.466337444,-0.180523657,0.66504693,0.74198512,-0.061400644,-0.278294946,0.981876056,-0.283236937,-0.420487348,-0.393818812,0.241584111,-0.014363769,0.479692687,-0.065381895,-0.488278885,0.842504534,0.64005005,0.783235985,-0.05598341,1.140017528,0
0.216546389,0.446853954,-0.184647199,0.884774227,0.780514409,-0.061400644,-0.278294946,0.981876056,-0.399049092,-0.420487348,-0.376797301,0.241584111,-0.014363769,0.479692687,0.278624569,-0.488278885,0.361579924,0.64005005,0.714268731,-0.122784077,1.140017528,0
0.216546389,0.627774938,-0.187509998,0.772434842,0.559833278,-0.061400644,-0.278294946,1.041701521,-0.399049092,-0.420487348,-0.564033916,0.241584111,-0.014363769,0.479692687,0.278624569,-0.488278885,0.722273382,0.576201962,0.714268731,-0.122784077,1.140017528,0
0.216546389,0.41557058,-0.203640486,0.519214073,0.460884146,-0.061400644,-0.278294946,1.041701521,-0.399049092,-0.420487348,-0.564033916,0.241584111,-0.014363769,0.479692687,0.278624569,-0.488278885,0.361579924,0.576201962,0.645301476,-0.189584744,-0.493293969,0
0.216546389,0.957728222,-0.203640486,0.528358713,0.120938796,-0.061400644,-0.278294946,1.101526986,-0.514861247,-0.420487348,-0.75127053,0.241584111,-0.014363769,0.479692687,-0.409388359,-0.488278885,0.782388958,0.703898137,0.714268731,-0.189584744,1.140017528,0
0.216546389,0.98946238,-0.158154945,-0.504027937,1.069546418,-0.061400644,-0.278294946,1.101526986,-0.630673402,-0.420487348,-0.972550165,0.69168219,-0.085637649,1.304713642,1.310643961,-0.488278885,0.902620111,0.448505788,0.645301476,0.51182226,-0.493293969,0
0.216546389,1.378791952,-0.176260553,0.635164869,0.793824513,-0.061400644,-0.278294946,0.92205059,-0.399049092,-0.420487348,-1.312980373,0.665205833,-0.085637649,1.249712245,0.622631033,-0.488278885,0.902620111,0.767746224,0.990137749,0.578622928,-0.493293969,0
0.216546389,1.444943907,-0.173305884,0.628629496,0.953258657,-0.061400644,-0.278294946,0.862225125,-0.283236937,-0.420487348,-1.295958862,0.665205833,-0.085637649,1.249712245,0.278624569,-0.488278885,0.902620111,0.767746224,0.990137749,0.712224262,-0.493293969,0
0.216546389,1.221127925,-0.16793761,1.325513658,0.967712585,-0.061400644,-0.278294946,0.862225125,-0.399049092,-0.420487348,-1.398087925,0.665205833,-0.085637649,1.249712245,0.278624569,-0.488278885,0.902620111,0.767746224,1.059105003,0.779024929,-0.493293969,0
0.216546389,1.165503053,-0.181905901,1.609134943,0.99182968,-0.061400644,-0.278294946,0.742574195,-0.283236937,-0.420487348,-1.398087925,0.559300402,0.05691011,1.249712245,-0.065381895,-0.488278885,0.902620111,0.895442398,1.197039512,0.779024929,-0.493293969,0
0.216546389,1.458060235,-0.203640486,2.018669563,1.014588885,-0.061400644,-0.278294946,0.742574195,-0.283236937,-0.420487348,-1.398087925,0.718158548,-0.156911529,1.249712245,-0.409388359,-0.488278885,0.902620111,0.959290486,1.266006767,0.87922593,1.140017528,0
0.216546389,1.877973856,-0.203640486,1.750265551,0.665086426,-0.061400644,-0.278294946,0.682748729,-0.051612626,-0.420487348,-1.398087925,0.718158548,-0.156911529,1.249712245,0.278624569,-0.488278885,0.902620111,1.214682835,1.610843039,0.779024929,1.140017528,0
0.216546389,1.828553326,-0.17817847,1.320864151,0.886609555,-0.061400644,-0.278294946,0.622923264,0.064199529,-0.420487348,-1.398087925,0.718158548,-0.156911529,1.249712245,0.278624569,-0.488278885,0.902620111,1.023138573,1.403941276,0.946026597,1.140017528,0
2.967789351,1.575398179,-0.203640486,1.240276431,-0.683598474,-0.061400644,-0.278294946,0.80239966,-0.746485557,-0.420487348,-0.002324073,0.003296892,1.446750766,2.239737391,0.966637497,-0.488278885,2.585856246,2.363948404,2.576384601,-0.222985078,-0.493293969,0
-1.264892129,-0.338018712,-0.203640486,-1.233409059,2.308650647,-0.061400644,-0.278294946,0.742574195,-0.167424781,-0.420487348,-0.121474646,0.109202323,-0.406370108,-0.400329666,-0.065381895,-0.488278885,-1.381771787,-1.147696392,-1.216814394,0.144418591,-0.493293969,0
-1.264892129,-0.265743055,-0.203640486,-1.183426697,2.68026244,-0.061400644,-0.278294946,0.80239966,-0.283236937,-0.420487348,-0.155517666,0.109202323,-0.406370108,-0.400329666,-0.409388359,-0.488278885,-0.480038143,-1.21154448,-1.285781648,0.612023261,-0.493293969,0
-1.264892129,-0.243876557,-0.203640486,-1.168304903,2.358154775,-0.061400644,-0.278294946,0.742574195,0.064199529,-0.420487348,-0.036367094,0.109202323,-0.406370108,-0.400329666,0.278624569,0.963082541,-1.381771787,-1.147696392,-1.216814394,0.244619592,-0.493293969,0
-1.159075092,-0.168901784,-0.161892866,-0.597040819,0.925476066,-0.061400644,-0.278294946,0.80239966,0.064199529,-0.420487348,0.1168265,0.58577676,-0.834013387,-0.070321284,0.966637497,0.963082541,-0.840731601,-1.083848305,-1.14784714,0.144418591,-0.493293969,0
-1.159075092,0.018869892,-0.151455961,-0.337333222,1.327744718,-0.061400644,-0.278294946,0.80239966,0.295823839,-0.420487348,0.031718948,0.58577676,-0.834013387,-0.070321284,0.622631033,0.963082541,-0.840731601,-1.147696392,-1.14784714,0.344820593,-0.493293969,0
-1.159075092,-0.157770376,-0.171865733,-0.845201487,0.541092782,-0.061400644,-0.278294946,0.742574195,0.180011684,-0.420487348,0.916837488,0.665205833,-0.834013387,0.094682907,0.966637497,0.963082541,-0.840731601,-0.892304044,-0.940945376,0.111018258,-0.493293969,0
-1.159075092,0.475775181,-0.164850148,-0.348881097,-0.085561566,-0.061400644,-0.278294946,0.742574195,-0.167424781,-0.420487348,1.00194504,0.056249607,-0.014363769,0.094682907,-0.409388359,-0.488278885,-0.720500448,-0.445367433,-0.734043613,-0.122784077,-0.493293969,0
-1.159075092,0.35711179,-0.161049479,-1.282598877,-0.683598474,-0.061400644,-0.278294946,0.622923264,-0.051612626,-0.420487348,0.933858998,-0.023179465,0.19945787,0.259687098,0.622631033,-0.488278885,-0.720500448,-0.381519346,-0.665076358,-0.05598341,-0.493293969,0
-1.159075092,0.79551931,-0.146428686,-1.161326305,-0.683598474,-0.061400644,-0.278294946,0.563097799,0.295823839,-0.420487348,0.287041604,-0.023179465,0.19945787,0.259687098,0.966637497,-0.488278885,-0.720500448,-0.253823171,-0.458174595,0.111018258,-0.493293969,0
-1.159075092,0.660423079,-0.170699004,-0.269701043,-0.175734317,-0.061400644,-0.278294946,0.682748729,-0.051612626,-0.420487348,0.695557853,0.13567868,-0.014363769,0.259687098,-0.409388359,-0.488278885,-0.720500448,-0.445367433,-0.665076358,-0.05598341,-0.493293969,0
-1.159075092,0.115498225,-0.169107238,-0.776560204,0.381210904,-0.061400644,-0.278294946,0.682748729,-0.051612626,-0.420487348,0.984923529,0.373965899,-0.335096228,0.259687098,-0.065381895,-0.488278885,-0.720500448,-0.636911695,-0.803010867,0.077617924,-0.493293969,0
-1.159075092,0.032784139,-0.155978357,-0.845201487,0.786031033,-0.061400644,-0.278294946,0.682748729,0.180011684,-0.420487348,0.916837488,0.665205833,-0.727102567,0.259687098,0.278624569,0.963082541,-0.720500448,-0.764607869,-0.871978122,0.244619592,-0.493293969,0
-1.159075092,0.282988922,-0.143461945,0.027970643,0.553444558,-0.061400644,-0.278294946,0.622923264,0.411635995,-0.420487348,0.406192176,0.665205833,-0.727102567,0.259687098,1.654650424,0.963082541,-0.720500448,-0.700759782,-0.734043613,0.41162126,-0.493293969,0
-1.159075092,0.478992722,-0.116161032,-0.184669707,1.11464807,-0.061400644,-0.278294946,0.682748729,0.52744815,-0.420487348,-0.887442613,0.665205833,-0.727102567,0.259687098,0.278624569,0.963082541,-0.720500448,-0.764607869,-0.665076358,0.578622928,-0.493293969,0
-1.159075092,0.297175657,-0.127530203,0.04759236,1.272075785,-0.061400644,-0.278294946,0.682748729,0.411635995,-0.420487348,-0.955528655,0.665205833,-0.727102567,0.259687098,0.622631033,-0.488278885,-0.720500448,-0.828455956,-0.803010867,0.545222594,-0.493293969,0
-1.159075092,0.059162926,-0.142413337,0.395529907,2.148248132,-0.061400644,-0.278294946,0.80239966,0.411635995,-0.420487348,-0.989571675,0.877016694,-1.012198086,0.259687098,1.310643961,-0.488278885,-1.321656211,-1.275392567,-1.14784714,1.146428598,-0.493293969,0
1.168899722,1.675408769,-0.203640486,-1.123056545,-0.683598474,-0.061400644,-0.278294946,0.862225125,-0.746485557,-0.420487348,-0.172539177,-0.049655823,0.19945787,0.204685701,-0.409388359,-0.488278885,0.962735687,0.831594311,0.921170494,-0.423387079,1.140017528,0
1.168899722,1.159500397,-0.203640486,-0.485412106,-0.149004639,-0.061400644,-0.278294946,0.92205059,0.643260305,-0.420487348,-0.785313551,0.13567868,0.37764257,0.864702466,1.654650424,-0.488278885,0.602042229,0.703898137,0.990137749,-0.089383744,-0.493293969,0
1.168899722,1.142538839,-0.203640486,-1.065333537,-0.683598474,-0.061400644,-0.278294946,0.92205059,0.874884615,-0.420487348,-0.73424902,0.13567868,0.37764257,0.864702466,1.310643961,-0.488278885,0.842504534,-0.06227891,1.128072258,-0.222985078,-0.493293969,0
1.168899722,-0.919988437,-0.203640486,-0.286827579,-0.683598474,-0.061400644,-0.278294946,1.281003382,-1.209734178,-0.171526205,0.338106135,-1.373473704,1.482387706,-0.565333857,-1.097401286,-0.488278885,0.481811077,0.64005005,0.576334222,-0.657189414,-0.493293969,0
1.168899722,-0.919988437,-0.203640486,-0.33572414,-0.683598474,-0.061400644,-0.278294946,1.281003382,-1.209734178,-0.109285919,0.304063114,-1.320520989,1.553661586,-0.345328269,-1.097401286,-0.488278885,0.481811077,0.703898137,0.576334222,-0.657189414,-0.493293969,0
1.168899722,-0.919988437,-0.203640486,-0.155492126,-0.683598474,-0.061400644,-0.278294946,1.281003382,-1.209734178,-0.171526205,0.287041604,-1.373473704,1.482387706,-0.565333857,-1.44140775,-0.488278885,0.481811077,0.64005005,0.576334222,-0.657189414,-0.493293969,0
1.168899722,-0.919988437,-0.203640486,-0.590832663,-0.683598474,-0.061400644,-0.278294946,1.340828848,-1.209734178,-0.047045634,0.235977072,-1.267568274,1.518024646,-0.290326872,-1.097401286,-0.488278885,0.481811077,0.703898137,0.576334222,-0.657189414,-0.493293969,0
1.168899722,-0.919988437,-0.203640486,-0.727456737,-0.683598474,-0.061400644,-0.278294946,1.340828848,-1.325546333,-0.047045634,0.235977072,-1.320520989,1.553661586,-0.345328269,-1.097401286,-0.488278885,0.481811077,0.703898137,0.645301476,-0.657189414,-0.493293969,0
1.168899722,-0.919988437,-0.203640486,-0.975985191,-0.683598474,-0.061400644,-0.278294946,1.400654313,-1.325546333,-0.109285919,0.201934052,-1.346997347,1.589298526,-0.345328269,-1.097401286,-0.488278885,0.481811077,0.703898137,0.576334222,-0.657189414,-0.493293969,0
1.168899722,-0.919988437,-0.203640486,-1.283311122,-0.683598474,-0.061400644,-0.278294946,1.400654313,-1.325546333,-0.109285919,0.201934052,-1.267568274,1.518024646,-0.290326872,-1.097401286,-0.488278885,0.481811077,0.703898137,0.576334222,-0.657189414,-0.493293969,0
1.168899722,-0.919988437,-0.203640486,-1.27568624,-0.683598474,-0.061400644,-0.278294946,1.400654313,-1.325546333,-0.047045634,0.235977072,-1.241091916,1.482387706,-0.290326872,-1.097401286,-0.488278885,0.481811077,0.703898137,0.645301476,-0.657189414,-0.493293969,0
1.168899722,-0.919988437,-0.203640486,-1.333066328,-0.683598474,-0.061400644,-0.278294946,1.460479778,-1.325546333,-0.047045634,0.252998583,-1.294044632,1.518024646,-0.345328269,-1.097401286,-0.488278885,0.541926653,0.703898137,0.645301476,-0.657189414,-0.493293969,0
1.168899722,-0.919988437,-0.203640486,-1.295326319,-0.683598474,-0.061400644,-0.278294946,1.460479778,-1.325546333,-0.047045634,0.201934052,-1.241091916,1.482387706,-0.290326872,-1.097401286,-0.488278885,0.541926653,0.703898137,0.645301476,-0.657189414,-0.493293969,0
1.168899722,-0.919988437,-0.203640486,-1.288907304,-0.683598474,-0.061400644,-0.278294946,1.460479778,-1.325546333,0.077434938,0.287041604,-1.241091916,1.482387706,-0.290326872,-1.097401286,-0.488278885,0.602042229,0.767746224,0.645301476,-0.657189414,-0.493293969,0
1.168899722,-0.919988437,-0.203640486,-0.686352023,-0.683598474,-0.061400644,-0.278294946,1.340828848,-1.325546333,-0.171526205,0.389170666,-1.294044632,1.518024646,-0.345328269,-1.097401286,-0.488278885,0.602042229,0.767746224,0.714268731,-0.657189414,-0.493293969,0
1.168899722,-0.919988437,-0.203640486,0.54416166,-0.683598474,-0.061400644,-0.278294946,1.340828848,-1.209734178,-0.171526205,0.865772957,-0.473277545,0.555827269,-0.125322681,-0.409388359,0.963082541,0.602042229,0.767746224,0.714268731,-0.62378908,1.140017528,0
1.168899722,-0.919988437,-0.203640486,-0.539508944,-0.683598474,-0.061400644,-0.278294946,1.400654313,-1.325546333,-0.109285919,0.355127645,-1.241091916,1.482387706,-0.290326872,-1.097401286,-0.488278885,0.602042229,0.767746224,0.714268731,-0.657189414,-0.493293969,0
1.168899722,-0.919988437,-0.203640486,0.759605207,-0.683598474,-0.061400644,-0.278294946,1.281003382,-1.209734178,-0.171526205,0.916837488,-0.473277545,0.555827269,-0.125322681,-0.065381895,0.963082541,0.602042229,0.767746224,0.714268731,-0.62378908,1.140017528,0
1.168899722,-0.919988437,-0.203640486,-0.619186432,-0.683598474,-0.061400644,-0.278294946,1.281003382,-1.209734178,-0.171526205,0.712579363,-0.473277545,0.555827269,-0.125322681,-0.065381895,0.963082541,0.541926653,0.703898137,0.645301476,-0.657189414,1.140017528,0
0.745631574,2.105756696,-0.185621213,0.456587682,-0.683598474,-0.061400644,-0.278294946,0.503272333,-0.051612626,-0.420487348,1.682805455,0.903493051,0.19945787,2.184735994,0.278624569,-0.488278885,0.481811077,1.278530922,1.059105003,0.87922593,-0.493293969,0
0.745631574,1.259889527,-0.203640486,0.948411226,-0.683598474,-0.061400644,-0.278294946,0.563097799,-0.514861247,-0.420487348,1.682805455,0.294536826,0.19945787,0.919703863,0.278624569,-0.488278885,0.722273382,0.895442398,0.783235985,-0.289785745,-0.493293969,0
0.745631574,1.342230839,-0.203640486,0.450050595,-0.683598474,-0.061400644,-0.278294946,0.563097799,-0.514861247,-0.420487348,1.818977538,0.506347687,0.19945787,1.359715039,0.622631033,-0.488278885,0.481811077,1.08698666,0.921170494,0.144418591,-0.493293969,0
0.745631574,1.881143757,-0.18240932,0.829563713,-0.683598474,-0.061400644,-0.278294946,0.503272333,0.064199529,-0.420487348,2.176429256,0.877016694,0.23509481,2.184735994,0.966637497,-0.488278885,0.962735687,1.406227096,1.128072258,0.612023261,-0.493293969,0
0.745631574,1.801925895,-0.180946676,0.246473012,-0.683598474,-0.061400644,-0.278294946,0.443446868,0.180011684,-0.420487348,2.006214153,0.877016694,0.23509481,2.184735994,1.310643961,-0.488278885,0.121117619,1.406227096,1.128072258,1.881235936,-0.493293969,0
0.957265648,0.660423079,-0.203640486,0.550001016,-0.683598474,-0.061400644,-0.278294946,0.80239966,-0.167424781,-0.420487348,-0.427861833,0.109202323,0.12818399,0.42469129,0.622631033,0.963082541,0.361579924,0.576201962,0.714268731,-0.423387079,-0.493293969,0
0.957265648,-0.565834602,-0.203640486,0.81328533,-0.683598474,-0.061400644,-0.278294946,1.221177917,-1.093922023,-0.358247062,0.593428791,-1.320520989,1.518024646,-0.400329666,-1.097401286,-0.488278885,0.842504534,0.895442398,0.85220324,-0.62378908,1.140017528,0
0.957265648,-0.668630737,-0.203640486,1.145357852,-0.683598474,-0.061400644,-0.278294946,1.340828848,-1.209734178,-0.420487348,0.508321239,-1.320520989,1.518024646,-0.400329666,-1.44140775,-0.488278885,0.842504534,0.895442398,0.85220324,-0.657189414,1.140017528,0
