,,,,,,,,,,Class
-0.778495618,-0.623761643,-0.739140838,1.285864458,0.977667943,-0.271621761,-0.570723088,-0.538852904,1.127594286,0.957958808,1
-0.555634003,-0.272083882,-0.328221339,0.850994203,0.651003034,0.455533509,0.25529657,0.927261105,-0.622377523,-0.535249164,1
0.021179019,-0.577397455,-0.651328483,-0.21840372,-0.27831791,0.253655532,0.657158385,0.309729586,0.183357451,-0.974538806,1
-0.483458611,-0.481256902,-0.488187941,-0.314129877,-0.413146363,0.151142381,-0.867555734,0.46006492,-0.551843246,-1.616506595,1
-0.599417936,-0.581262046,-0.304099391,0.254209991,0.199463452,0.528216945,0.041295104,-0.567334562,-0.118018367,-1.591952117,1
-0.695351228,-0.716271988,-0.677566392,2.479432882,2.374816471,0.283289322,0.320808183,0.359029935,-0.388275897,-0.691924127,1
-0.808740027,-0.517815168,-0.515272233,1.245932976,1.413824413,0.264639205,0.036924526,0.452320329,0.901073984,-0.155476363,1
-0.758736315,-0.480286666,-0.833089477,0.547952541,0.182270562,0.118817988,-0.394721534,0.249703003,1.523432097,-0.689630592,1
0.963115444,2.163916492,1.01012358,-1.527937546,-1.335228195,-0.630493797,-0.762587349,0.210485507,1.209586743,-0.851505485,1
2.041122204,4.913046833,3.366245425,-1.828791182,-1.731569552,-1.68890231,1.759200933,-2.205490847,1.359937535,1.469334242,1
0.873621452,0.818793616,0.885705112,-1.273032465,-1.020326843,-1.083960876,1.409880173,-1.537857153,-0.530742725,1.183160167,1
-0.40474242,-0.671766511,-0.282728191,0.158483834,0.265520345,0.562378987,0.47868821,-0.190999285,0.08103448,-0.502968389,1
-0.420673078,-0.545210701,-0.040662328,-0.070164929,0.20127323,0.44426777,0.366723763,0.332228752,0.605003943,0.724898677,1
2.975670429,1.948922057,1.46209271,-1.240212069,-1.226641522,-4.648362779,1.451042822,-2.53286187,-0.913268206,0.019656609,1
-0.954403219,-0.531632851,-0.841764914,0.991027895,0.67181548,-0.075182417,-0.361941218,0.428035058,1.034105338,-1.333135879,1
1.786399273,3.098831316,0.831536527,-1.00117018,-1.052902845,-2.044855726,-1.444187733,-1.827292643,-0.575226976,1.798035066,1
0.517302516,0.970886249,1.718547104,-1.557475903,-1.598550878,0.797077927,0.56762722,0.634944799,-0.5656919,-1.743317426,1
-0.309800516,0.314701628,0.475843593,-0.942093466,-1.019421954,-0.376805248,0.356721825,0.885767765,-0.693969125,0.166699795,1
-0.487773508,-0.656564333,-0.546588446,1.268360247,1.064537281,0.106707742,-0.470093909,0.442491949,1.89823068,-1.063787308,1
-0.974332474,-0.700415719,-0.844938855,2.053314733,2.668000488,0.233851817,-0.378270592,-0.619895033,1.70733762,1.058129034,1
-0.736564635,-0.25270097,-0.57896264,-0.178472238,-0.006851227,0.096881045,-0.02477141,0.47476668,-0.186813422,0.140053837,1
-0.613540492,-0.84755906,-0.832877881,1.383778641,1.492549751,0.566332974,0.184194773,-0.238681576,0.364481751,-0.149548498,1
1.657549546,0.201145888,1.19527011,-0.685000359,-0.45839081,-0.576960428,0.731430762,-1.085031434,-0.674052347,1.26489647,1
1.031320564,0.715289083,0.512238111,-0.5477017,-0.263839687,-2.249385458,1.304545122,-1.126495966,-0.790342729,1.460676614,1
-0.253260726,-0.694926801,-0.148787901,0.074791823,0.118928336,-0.140177451,0.034006886,-0.24357416,1.507342374,-0.361198729,1
0.125678374,0.142719162,0.23800965,-0.798230728,-0.620365931,-0.685861439,-0.01136948,-0.796383367,-0.931537703,0.245316943,1
-0.14326153,0.759036904,1.190403401,-1.122058641,-1.161489518,0.445752416,0.694409279,0.560514141,-0.883609485,0.710058941,1
0.077485125,-0.538473559,-0.374984062,-0.385787743,0.040202998,-0.084683133,-0.902861535,0.199394369,1.259729213,-0.40446412,1
-0.238371026,-0.512097318,-0.005960578,-0.152762927,-0.150728569,0.553111355,0.596501663,-0.397049583,0.80859639,-0.774396396,1
0.930935468,0.192915236,1.492562539,-1.337032239,-1.426621979,0.356400079,1.814810608,-0.503097187,-0.022472234,-1.577564665,1
-0.614888307,-0.661807967,-0.251200382,1.082377999,1.145072397,0.381169502,-0.041265489,0.048204393,1.510993209,-0.860945912,1
1.597929372,2.23350638,0.94981871,-1.13190476,-0.893642391,2.942179218,-2.02556678,2.065619981,-0.637712561,-1.085625405,1
1.142688819,-0.133378323,1.220238442,-0.303736752,-0.412241474,-0.253246954,-0.948433978,-0.831342058,-0.802908036,1.993328135,1
-0.581377039,-0.557235084,-0.974224032,0.660635902,0.461881245,0.65479351,0.131177249,0.466863644,-0.05128433,-0.843389795,1
-0.993869895,-0.646044361,-1.416036552,2.063160852,1.729630654,0.26375416,0.108383184,0.239173624,0.93162147,-2.05848318,1
0.042135069,-0.177175201,-0.185394015,0.107065213,0.593995031,0.289427207,1.215510034,-0.474716358,2.021995121,0.564640232,1
0.982338925,2.185637781,1.814823299,-1.58701426,-1.358755308,-2.518302178,0.920112678,2.45567754,-0.995080612,1.170714325,1
1.912787054,2.684791379,1.469710167,-1.276314505,-1.007658398,-0.115257705,-1.00798286,-1.544257363,0.64510949,2.382019496,1
0.899411697,-0.011101362,1.207119488,-1.264827366,-1.169633519,1.038806553,0.637354509,-0.945081438,0.160586663,0.646254766,1
-0.785192206,-0.513694391,-0.379004387,0.096125081,-0.100054788,0.11953582,-0.195135721,0.240546812,0.579268049,0.454598704,1
0.95528348,2.490902298,1.680671413,-0.553171766,-0.808582831,-1.326025616,-2.042445172,-3.35274664,2.069892692,3.075919671,1
-0.590375064,-0.500285515,-0.573672739,0.410106875,0.80030971,0.351434371,0.009861844,0.452521986,1.691592678,0.542914537,1
-0.617258196,-0.630188092,-0.350438922,0.663370936,0.565038585,0.11136267,0.194951611,0.313570673,0.264150841,0.343668666,1
0.33804072,0.725035047,1.638986995,-1.145032919,-0.906310837,0.715728149,1.092392672,-0.472166836,1.238111522,0.951509076,1
1.486303828,1.141925733,1.494890095,-0.629752691,-0.703615713,0.317757076,-2.460640283,1.424816278,-0.70294106,2.409567345,1
-0.037371872,-0.722943722,0.161200289,0.110347252,0.028439442,1.079719593,0.635860395,-0.164490985,0.077854845,0.884255231,1
1.62858686,-0.361062133,-0.052934898,0.225765647,0.086352334,1.585699876,1.90078884,0.317680636,-0.99239133,0.728123543,1
0.773899642,1.594649733,0.168606151,-0.506676204,-0.606792596,-0.861145855,-0.867030245,-2.538561082,0.619695391,0.760519397,1
-0.546897988,-0.339798708,-0.272148389,-0.055395751,-0.16701657,0.376121032,0.290769037,0.408253461,0.011059513,0.11313758,1
-0.953433075,-0.689737675,-0.990305331,2.391911824,3.367479641,0.254258511,-0.022596905,0.404460388,-0.501298533,-2.05905188,1
-0.886016345,-0.733741683,-0.590177229,0.548499547,0.210322119,-0.515122165,-0.173061263,-0.428560899,0.348460985,0.39118526,1
3.270480833,1.500994728,0.371526748,-0.935529387,-0.833919721,2.542755591,2.609097005,1.506276126,0.639891823,0.690494308,1
1.908552412,1.178505802,1.013932309,-1.140656866,-1.137057517,-3.082717356,1.490232928,-1.102469968,-0.246479475,2.040389769,1
1.038817344,1.520350387,0.610630267,-0.745718093,-0.761528606,-2.064184827,1.211290436,1.600421162,0.222321395,1.366513203,1
-0.145706953,-0.525250008,-0.471260258,-0.278574448,-0.504540146,-0.281543043,-0.450386111,0.333880419,-0.028360306,0.374287498,1
-0.302834837,-0.113673816,-0.01865634,-0.41860814,-0.567882372,0.854354157,-0.700352199,-0.686801963,2.099578229,-1.562621894,1
-0.689525645,-0.439084351,0.176012012,-0.313035864,-0.345279692,-0.141766815,-0.648220947,0.490956861,2.226430364,0.984996834,1
-0.342620173,-0.179660749,-0.260722204,-0.235907932,-0.117247678,0.13266961,0.077081296,0.363557616,0.707173678,-1.74830727,1
-0.773994245,-0.372268901,-1.122764448,0.971335657,0.934233273,-0.272251764,-0.530183966,0.083091063,1.842640691,-0.610020559,1
-0.753857271,-1.209031841,-1.031566557,2.094340228,2.530457369,0.089471331,-0.356772602,-0.011990238,2.120299493,-0.842172107,1
-0.541032277,-0.414670385,-0.336473584,-0.298266686,-0.44934192,-0.563762455,0.062324467,-0.389794731,1.754327271,-0.851672749,1
1.556432712,0.321384263,1.590319907,-0.962332711,-0.567882372,-1.512259925,-0.713187464,1.227322001,1.020352457,1.359767746,1
2.29260424,-0.025126175,-0.361441916,1.109181323,1.678956873,-1.995205404,-2.295436744,-0.990190201,-0.155235427,2.328500102,1
-0.509178043,-0.080396909,-0.244640905,0.163406894,0.020295441,0.487064064,-0.760177551,-0.542132232,-0.978063816,0.461424448,1
3.953226001,0.626359889,1.716431143,-1.531766592,-1.424812201,-5.55239183,3.037178368,1.35904727,1.66406776,-2.259203658,1
1.178050678,1.403518738,0.480921898,-0.519804363,-0.609507263,1.404054625,1.295137301,1.449408836,1.679579019,1.19418225,1
-0.728482464,-0.77416999,-1.135883403,1.430274203,1.318811074,-0.146347427,-0.293233534,-0.203468413,2.172698354,-0.032117879,1
-0.488705885,-0.577686346,-1.074943745,0.345013088,0.128882114,-0.442057012,-0.57842503,0.252823886,2.265018881,0.120135941,1
1.082738183,-0.369848763,0.554134126,-1.113306535,-1.131628183,0.90619851,0.75827972,-0.586679235,2.341858797,0.777259261,1
4.057246184,8.072870343,3.527904795,-1.807457924,-1.738808664,-3.257922388,-3.928664337,6.270803356,1.066376724,0.419759447,1
-0.223469523,-0.632008647,-0.21607544,0.543576488,0.879939937,0.471918655,0.705360234,-0.204443089,-0.481351109,1.024120748,1
1.141980685,1.421271872,1.801281153,-1.39337392,-1.337037973,-1.579320625,-1.647118636,1.033255894,0.169899548,-1.257229758,1
3.760379831,0.555053011,0.082486564,-0.424078206,-0.658371266,-3.071885695,1.818704717,0.741083629,0.072066376,0.301954154,1
0.665859617,0.542314578,0.578256073,-0.470573768,-0.070193453,-0.772935293,0.950110648,0.769411644,-0.871691598,1.129612672,1
0.060277465,-0.143614855,-0.01865634,0.00751001,-0.125391679,0.081132658,-1.338289939,-0.66151801,2.020700282,-0.353732027,1
0.321930668,0.886197748,0.357773005,-1.277408518,-1.209448632,-0.177731038,-1.589630534,0.655465805,-0.411824355,0.401102058,1
-0.714605396,-0.600328814,-0.666774994,1.132155601,1.259993293,0.16393499,0.221773118,0.190487849,-0.437173329,0.230316633,1
-0.981184852,-0.62988285,-1.111549859,0.456602437,0.025724775,0.566829545,-0.237249349,0.341543387,1.418864226,-1.484715286,1
-0.841578567,-1.012450083,-1.186243259,1.821930936,1.650905316,0.194656506,-0.23647092,-0.527224014,2.384209244,-1.348951103,1
1.196672245,1.638768207,-0.223692898,0.1639539,0.38044124,-1.35007383,-2.349005247,0.91254014,-0.426289781,1.103960937,1
3.711988305,2.139927685,2.116136053,-1.607253504,-1.500822872,-3.862716877,-3.161336701,-1.944071283,2.139201085,0.464768406,1
-0.263434253,-0.226204812,0.023239675,0.488875827,0.770448375,-0.576095651,-0.932032055,-0.664835748,-0.042955983,0.157656789,1
-0.520309912,-0.116987879,-0.022888261,-0.511599264,-0.491871701,0.068789327,0.196969254,0.692157787,0.449707477,-0.423153624,1
0.368016038,-0.530580854,0.051593543,-0.664761115,-0.746145494,0.170620116,0.973445888,0.191035204,1.119817587,0.857827387,1
-0.802973455,-1.19780327,-1.186666451,2.367843534,2.858027166,0.559119186,0.173932052,0.181624541,-0.452109954,0.031644814,1
0.238406247,-0.142917158,0.449394088,-0.765410331,-0.750669938,0.077584035,0.841508939,0.886454359,0.86720895,1.172981098,1
0.930180125,-0.016552125,0.832594507,-0.559735845,-0.455676143,-1.146761878,0.625307478,-0.53488218,-0.743360741,1.546183736,1
-0.176975796,-0.228586796,-0.15471259,-0.494642059,-0.623080597,-0.075307404,-0.369117672,-0.602302856,-1.015399633,-0.500680206,1
2.937950484,2.34598832,2.198658506,-1.684928443,-1.529779318,-4.440275979,-3.31376772,-3.075396169,0.458560655,0.03826984,1
0.829705333,0.059660439,-0.066053852,-1.025238471,-1.004038842,-2.192617622,0.613599662,0.853344191,0.516338081,-0.885259528,1
0.16424808,-0.51718833,0.548844225,-0.697581511,-0.791389941,1.016116309,0.445503973,-0.456423182,0.481783487,-0.605191289,1
-0.126492913,-0.662091407,0.306566765,-0.069617922,0.060110555,-0.02348163,0.386939402,-0.414881829,0.975201632,-1.216229802,1
-0.798918206,-0.806771002,-1.537069484,2.103639341,1.987524003,0.024045598,-0.026904738,0.199442382,1.080819165,-1.317557501,1
-0.302575187,-0.663306927,0.244780723,-0.466197715,-0.407717029,0.771413325,0.278012203,-0.221809603,1.402992865,0.551071709,1
-0.787033355,-0.689263459,-0.523736075,1.132155601,0.774972819,0.506215819,-0.097296732,0.185129533,1.721381649,-0.297825428,1
1.305441648,0.393933915,0.066405266,-0.550436733,-0.626700153,1.484321744,1.51950737,-1.425793446,-0.327912623,-0.795498527,1
0.611810098,0.521732498,0.59391418,-1.066263967,-1.0402344,-0.373717726,-1.654800971,1.016460742,1.388037085,-0.653326094,1
-0.952505419,-0.596491477,-1.29394564,1.900699888,2.014670671,-0.173361553,-0.049898802,-0.35904203,1.526512129,0.146443354,1
-0.255281269,-0.242938654,-0.089329416,-0.393992842,-0.532591703,-0.364000815,-0.729099192,-0.525212245,0.172335992,0.3853243,1
0.19032866,-0.404831758,0.374277496,-0.691564438,-0.640273487,-0.345264558,0.40370603,0.278511153,2.360990243,0.426444687,1
-0.85854074,-0.541324308,-1.181799742,1.277659359,1.64728576,0.202682711,-0.126169214,-0.353765337,2.137948385,-0.623366955,1
-0.213723237,-0.310522661,0.251128604,-0.57997509,-0.413146363,0.073204415,0.137483117,0.57221025,1.831366392,-1.370006401,1
0.315108976,-0.42528847,0.559424026,-0.622641606,-0.697281491,1.062976375,0.610801629,-0.486172399,-0.669167967,-0.80859068,1
2.081178991,0.932480175,1.718547104,-1.690945516,-1.609409545,0.863824471,1.98502394,1.484823656,0.371990288,-0.111626214,1
1.837314118,0.797219497,0.125017367,-0.442129424,-0.461105477,-2.314184566,-1.799571224,-1.091311611,1.255453944,-1.892122913,1
-0.375366656,-0.755571988,-0.535797049,1.064873788,1.497074196,0.290180508,-0.184033786,-0.084908469,0.008397047,-0.445979252,1
-0.690889983,-0.569630118,-0.427036687,0.511303098,0.502601248,-0.190057478,-0.001104798,0.320964765,-0.914038214,0.097816121,1
1.048138749,-0.454335585,-1.25818591,1.008532107,0.692627926,1.423513781,1.014751675,0.227818411,0.579202924,-0.357144229,1
2.11928605,0.331549935,0.515200455,-0.6138895,0.04653722,-3.100077065,0.744044458,-0.985417651,-0.637214545,0.118690773,1
2.301975215,-0.403997791,-0.360383936,0.185287158,0.332482126,-1.060233576,-3.287179547,0.486193913,-0.076947436,-0.413385357,1
0.919232371,-0.282396725,0.818629169,-0.158232993,-0.487347256,0.894562877,1.479411384,-0.767253525,-0.997654968,1.496547561,1
1.241662367,1.341151111,0.335555422,-0.808076846,-0.819441498,-2.185996678,1.559077866,0.486702857,-0.436307549,1.166625034,1
0.790073426,2.517131368,2.166072717,-1.226536903,-1.214877966,-1.399457286,-0.883173345,1.653980316,-0.85458286,2.671513444,1
0.928331895,0.102656056,0.001656879,-0.438300378,-0.516303702,-1.216898277,1.09784364,0.679102893,-0.933637028,-0.487503751,1
-0.696241117,-0.554362532,-0.682644696,0.39643171,0.404873242,-0.072302644,-0.048757629,0.399827077,-0.028436924,-1.687267649,1
-0.672086662,-0.535170396,-0.663812649,0.857011276,0.968619053,-0.535532237,-0.605421046,-0.577527846,-0.979006214,-1.389304748,1
-0.485920557,0.088696653,-0.184970823,-0.548795713,-0.659276155,0.537575783,-0.79170689,-0.674558499,1.340105037,-0.562572209,1
1.079839554,0.791152799,0.688497607,-0.815187932,-0.890022836,-2.094485779,-0.737654074,-1.374198049,-0.911433212,2.160164772,1
1.507283482,0.272970588,0.832171315,-1.147220945,-1.096337515,1.845110813,0.984455667,-1.149816164,-0.101737101,-1.681310344,1
-0.487011084,-0.228826629,-0.552301539,0.294141473,0.480883913,0.91014743,-0.614944554,-0.603868099,0.739900939,0.340776992,1
1.175451825,0.333326884,0.573812557,-0.458539622,-0.576026372,-1.854949496,-1.722261599,-0.524732109,-0.953381416,2.402190297,1
-0.607474142,-0.597925028,-0.341340293,0.45933747,0.489027913,0.790095534,0.441109865,-0.319181152,0.867875524,0.616468245,1
1.119603646,-0.287062578,0.845078673,-0.703598584,-0.65475171,-1.719659296,1.197715958,0.59691804,-0.914739266,0.832362989,1
1.271835963,1.230980294,0.650410321,-1.332109179,-1.222117078,-1.607665696,-0.839316584,-1.095167102,1.064840539,-0.601142142,1
-0.81508963,-0.661023057,-1.127207965,1.324154921,1.174028843,0.44751406,0.016077515,-0.263451784,1.026343963,-0.360409239,1
-0.643935969,-0.653348383,-0.799657304,0.906788877,1.178553288,0.207243055,0.320184655,-0.411285611,-0.293381015,-0.222969731,1
3.379684558,1.875712863,1.549481872,-1.114400548,-1.096337515,-3.524187353,-1.506485628,2.645273583,-0.523900762,-0.225968455,1
-0.534302642,-0.311307571,-0.477608139,0.588978036,0.277283901,0.481775754,0.280214159,-0.57867057,-0.769345642,-0.227119237,1
-0.111947838,0.646489556,0.227429848,-0.393445836,-0.467439699,0.203084697,-1.085647386,-0.911620771,2.221561308,-0.795177379,1
-0.626272743,-0.315313881,-0.639902298,0.603747215,0.349675016,0.88298636,-0.429509689,0.158481993,-0.282328908,0.134579594,1
-0.79534921,-0.775009408,-0.736813281,0.929216148,0.694437704,0.177817014,0.137967429,0.199279136,-0.051269006,0.472355539,1
0.809976716,-0.366104089,0.454049201,-0.912008102,-0.897261947,-2.254942321,-0.876175322,0.510724053,1.075187762,0.764466847,1
-0.661747903,-0.664451587,-1.051033393,2.365108501,2.319618245,0.236800839,-0.151006412,0.683856238,0.493927397,-1.887475627,1
-0.619597399,-0.763072237,-0.479935695,1.10644629,1.401155968,0.234829757,0.079157762,0.178542069,2.056362002,-1.062560253,1
0.169691271,1.502858889,0.680456958,-0.839256223,-0.893642391,-0.484380381,-1.393809418,-1.526103427,2.293057137,0.299778373,1
-0.787385062,-1.209031841,-1.322511105,2.302749747,3.110491181,0.073163879,-0.20677491,-0.360612074,1.559220236,0.233006251,1
0.361175462,-0.532156125,-0.319122709,-0.623188612,-0.904501059,0.346799711,0.94858124,0.184927876,0.237468719,-0.547339066,1
-0.767675328,-0.815841071,-1.480150151,1.68900833,1.345052853,0.080646221,-0.321343272,0.274780498,2.371023334,-0.458533482,1
2.687141175,2.095781958,1.310166757,-0.198711482,-0.164301903,-2.072945755,-2.985117501,2.260670367,-0.793158431,2.215691344,1
-0.467355641,-0.774491585,-0.764532362,1.10644629,1.516076864,0.201795978,0.147408584,0.359097154,1.020038324,0.015513794,1
4.259069134,0.918607984,0.252186584,-0.127600623,-0.054810341,-2.321202428,-3.975413248,-0.815713636,0.480791288,-0.281527143,1
0.165336246,0.41391096,0.732932775,-0.509958244,-0.530781925,-1.115292128,-0.712307074,-1.305375376,-0.135257355,-0.487731231,1
-0.610344446,-0.6366745,-0.571133586,0.601559189,0.918850161,0.294935089,-0.109886899,-0.461939943,1.869227041,-0.414268516,1
-0.723263516,-0.36361309,-0.078749614,0.638755638,0.616617254,0.323048764,0.141598794,0.232336489,-0.478389834,0.429428692,1
0.088371507,0.006940662,-0.160214087,-0.141822795,0.080018111,0.637609459,0.752387576,-0.979713637,2.097881146,0.590123364,1
0.177074749,-0.398497972,0.626076777,-0.916931162,-0.94612595,-0.679221916,0.49428033,0.564302412,-0.664693492,0.033278657,1
-0.339638928,-0.722207869,-0.236177064,0.206073409,0.110784335,0.23880739,-0.12832215,-0.351806383,2.181019039,-0.277828583,1
-0.796973198,-0.805964289,-0.675450431,2.050032693,1.967616446,0.033149395,-0.036981185,0.208550559,-0.684874601,-0.166569367,1
1.529778543,4.934244849,2.928876421,-1.771902494,-1.738808664,-1.142733574,-3.097866259,4.404376087,1.629237343,0.588510931,1
0.484119351,-0.144759515,0.064924094,-1.110571502,-1.008563287,-0.451814459,0.049220576,0.599486767,-0.705208945,-0.826633873,1
1.649476817,0.348000337,-0.160214087,-0.297719679,-0.435768586,2.276350438,1.679663862,1.023854834,-0.552881416,1.172352182,1
0.084176992,0.447236924,0.365602059,-0.079464041,-0.296415689,0.193266446,1.340192098,-1.113772366,1.669526773,0.786355792,1
4.395583233,2.250098502,1.032341164,-1.481441984,-1.454673536,-1.352311776,-5.227841723,-1.736566174,2.147870381,0.864758842,1
-0.500316924,-0.522077664,-0.034102851,-0.211839641,-0.361567693,-0.260992782,-0.380180391,-0.416941611,-0.437207807,-0.187591212,1
0.410749573,0.619431969,1.02451211,-1.455185667,-1.398570421,-1.393890289,-1.136294328,-1.574198635,1.3688635,-0.756117695,1
-0.713276464,-1.119257779,-0.782306429,1.488803911,1.460878638,0.251784102,-0.362203962,0.650227523,0.274524881,-0.548523301,1
-0.858080453,-0.616435818,-1.274478805,1.391436734,1.660859095,0.047274638,-0.100845743,0.363836094,-0.712878379,-0.135806019,1
0.014255828,0.170120146,0.308894321,-0.659291048,-0.680088601,0.368593087,0.388153125,1.313357543,1.899364623,0.753467511,1
1.183925831,2.302703813,2.85904973,-1.715013807,-1.626602435,0.06064658,1.055761384,2.35031653,1.783135535,-0.464100055,1
-0.812561591,-0.435187056,-0.413071348,0.451679377,0.424780799,0.41806944,0.082610695,0.469595617,-0.473390527,-0.633679835,1
-0.509175682,-0.649843543,-0.143921193,0.369628386,0.171411895,0.27953295,0.235735831,-0.35854749,1.413397552,0.395708101,1
-0.083539857,-0.198444078,0.272922996,-0.812999906,-0.797724163,0.86049542,0.454431403,0.684149121,0.397752998,-0.131805044,1
2.668087645,1.203601113,1.410463277,-1.219972824,-1.090003292,-1.953496837,-0.802532355,-1.831344989,1.228411718,0.805442717,1
2.120532366,1.904182197,1.641737743,-1.229818943,-1.521635318,-2.489134557,-1.952098322,2.704916057,-0.726750018,0.068615695,1
-0.492121452,-0.812930364,-0.924075772,0.783165383,1.000290166,0.049475426,-0.335727553,-0.286296648,-0.896711116,0.527780415,1
-0.153774961,-0.643635124,-0.110700615,-0.021481341,0.203083008,0.901438862,0.232255447,0.237867654,1.878367535,-0.994450012,1
-0.220360814,-0.664527898,-0.334357624,0.298517526,0.249232344,0.502809073,0.416749137,0.291239555,0.198949158,-1.232822474,1
0.96784578,0.261867385,-0.002363445,0.334619963,0.537891916,-1.145079618,-1.564179612,0.958585167,0.849299557,1.122115193,1
0.352472494,1.293451486,0.684265687,-1.345784345,-1.302652194,0.375720736,0.665964247,-1.863235612,0.18058389,-0.580034658,1
-0.551071258,-0.142437491,-0.63334282,-0.580522097,-0.661085933,-0.473354483,0.232069172,-0.19264135,2.213815256,-0.608549967,1
-0.951830332,-0.590092282,-0.901858188,1.98110986,1.507027974,-0.180729042,-0.117980998,-0.574277327,1.242631968,-0.001619478,1
-0.695846922,-0.680395068,-0.352343287,0.969694637,1.246419959,-0.119046169,0.019271626,-0.294425348,1.021179928,-1.255088768,1
-0.073590572,0.832518637,1.981137783,-1.355630464,-1.30536686,-0.106332943,-0.475531151,-1.16174754,-0.425692163,-1.313323693,1
0.695469065,2.14982082,1.581221277,-0.652179963,-0.350709026,0.216432992,-1.483620975,2.111444146,-0.106387797,1.633489289,1
-0.653892335,-0.234882427,-0.257548263,0.139885609,0.073683889,-0.289277048,-0.629797461,-0.535708014,-0.530489886,-0.599209898,1
-0.784755524,-0.810739157,-0.86228973,1.998614072,1.67352754,0.119677697,-0.400719559,0.24008108,0.149569035,-1.298301973,1
-0.105843722,0.78787689,0.698865813,-1.219972824,-1.230261078,-0.165796449,-0.795348058,-1.67399487,0.630774314,-0.787790964,1
-0.952172596,-0.669624361,-0.541086949,1.609692372,1.581228868,0.610407853,-0.203794525,0.311501287,0.340079006,0.182299582,1
0.15596291,-0.448846667,-0.500460511,-0.244660038,-0.281032577,-1.264151885,-0.790128462,0.341509778,1.740827228,-1.914654156,1
0.133795951,-0.457148179,0.399245828,-0.813546913,-0.769672606,0.742303131,0.6261663,0.446352241,0.966164571,0.70776273,1
1.910872731,0.803084518,1.753037257,-1.577715147,-1.497203316,-3.756477756,-1.95641792,0.519116828,-0.247080924,-0.394785508,1
1.447061395,3.15538298,2.336195929,-1.640073901,-1.371423753,-0.883483094,1.650656086,-4.027246277,-1.04811157,1.103677255,1
2.417873169,3.51913418,1.869626672,-1.450262607,-1.387711754,1.72701142,-3.098356454,2.738880867,2.35146666,1.843044026,1
-0.814839422,-0.515215154,-0.528179591,1.058856715,1.258183515,0.158013299,0.133349793,-0.466189145,2.271247902,-1.197322185,1
0.609855648,-0.172225909,-0.352343287,0.292500454,0.375916796,-0.684363281,-1.359321263,-0.419068613,-0.083643825,1.528812279,1
3.979521382,0.354781086,1.195693302,-1.396108953,-1.243834412,-3.881701419,-4.402745593,-0.74475436,-0.439506339,-1.109287357,1
0.974122209,1.708499815,1.257902536,-0.548248707,-0.618556153,0.430044565,-1.209860824,2.214342059,0.956889996,2.264283786,1
-0.854450085,-0.648551712,-0.396355262,0.839507064,1.70791332,0.000840204,-0.674771866,0.202980984,1.499071491,-1.02951675,1
-0.104314152,-0.57000077,-0.196820201,0.008057016,-0.156157903,-0.023218143,0.301594502,-0.190437527,2.142556942,-0.446088978,1
-0.493214339,-0.411830537,-0.903762553,0.238893806,0.283618123,-0.30548147,-0.674897356,0.251311458,0.112600983,0.70576358,1
-0.739746518,-0.695962446,-0.782518025,1.72456376,2.592894706,0.26802906,0.015920653,-0.601385796,1.485211345,-0.957172702,1
-0.582958539,-0.695079423,-0.6077397,0.646960737,0.4573568,0.473589092,0.080155799,0.140985843,0.907869976,0.332200989,1
2.28368175,-0.101071652,-0.084674303,0.198962323,0.351484794,2.247603382,1.685054046,-0.69484904,-0.589025828,-1.604484937,1
-0.253376388,-0.626187233,-0.259452627,0.513491124,0.436544355,0.831116671,0.588019329,0.435529979,2.212263747,0.318391604,1
-0.867423103,-0.755321253,-0.280612231,0.495986913,0.219371008,-0.347983874,0.035120609,0.026358212,2.358733851,-0.624171164,1
1.07284791,-0.248067822,-0.614299177,0.139338603,0.369582573,-0.394137932,-2.00406879,0.626100697,2.375306264,0.176939079,1
-0.723789895,-0.354412203,-0.560765381,0.595542116,0.453737245,-0.471378334,-0.212400387,0.364724346,1.217781009,-0.536813424,1
-0.903523781,-0.606935139,-0.697879611,1.029865364,0.899847494,0.274403408,0.310984676,-0.56672479,-0.900844642,-0.193775996,1
-0.418602966,-0.833741376,-0.24167856,0.027749254,-0.198687683,-0.523188907,-0.606623004,-0.387542894,2.00530395,-1.696291921,1
-0.035341887,-0.182767684,0.011178701,-0.80260678,-0.8520175,-0.854518155,-1.02807497,0.531662778,-0.699661822,0.472449208,1
-0.160771327,-0.61351966,0.207328225,-0.493548046,-0.576026372,0.34508367,0.459084333,0.28761933,0.842384807,0.383665033,1
0.913397346,2.062543207,1.53572813,-1.492382116,-1.450149091,1.332950419,1.792671444,2.64113001,0.54162193,0.514359085,1
-0.556294928,-0.594888953,-1.294580428,1.183027215,1.04824928,0.232475269,-0.104343775,-0.281898604,1.150909059,0.239343581,1
-0.619425086,-0.694338119,-0.998557576,0.636567612,0.445593244,0.632037395,0.184067323,0.340851992,1.954012215,0.069488149,1
0.99239679,-0.051807659,0.956166591,-0.816828952,-0.80043883,-1.509731467,0.98919095,-0.534786153,0.344231687,1.448541216,1
-0.28759579,-0.705027065,-1.151118317,1.241556923,1.018387945,0.538195652,0.180700664,0.313642693,-0.977745852,-1.534616408,1
1.148946365,2.851301279,0.471611672,-1.266468386,-1.171443297,-1.607165747,-2.066435313,-4.332122936,-0.989108261,0.319128908,1
-0.256381237,-0.691302044,-0.048491381,0.171611993,0.391299908,0.205690849,0.324929742,-0.269155798,0.03188421,0.690803414,1
